2500 7000
1388 1196 83
1148 1936 114
1630 1402 229
680 520 208
2 1953 11
262 160 442
472 1740 281
1237 2149 136
2215 969 99
1959 2454 160
1171 1661 312
909 1644 394
500 1751 149
660 177 169
127 267 352
980 841 141
2012 614 442
1306 1010 9
882 656 4
1479 477 354
421 1682 220
1466 1630 99
866 650 23
1582 2102 53
1985 1054 33
622 2311 31
631 1739 439
1211 905 481
1074 1978 373
167 1370 99
1413 130 422
928 1913 304
1835 713 96
100 1914 148
1685 1684 302
1509 2366 80
771 2158 453
766 1507 98
1924 2498 41
2365 1994 173
847 1075 368
1524 1392 406
2114 471 230
533 1151 183
1436 507 446
1030 355 43
1454 1313 53
2361 230 374
1258 1505 105
1541 943 302
1773 2389 53
1482 575 71
500 1840 74
2402 1163 170
1351 1399 317
2436 589 475
1916 1300 164
178 1404 356
544 2051 116
229 2250 389
705 2137 54
2404 451 228
1999 521 73
1438 399 442
1794 1372 20
1773 1749 355
2401 1810 69
721 1065 127
733 39 289
960 475 363
1901 1311 214
1203 68 213
246 285 115
1954 367 320
1847 74 328
2147 182 317
1049 205 60
2235 211 344
1265 599 375
58 786 441
849 1633 368
331 750 10
1436 1917 221
1993 362 207
2102 1394 495
2459 1816 139
900 334 228
872 824 324
1013 775 304
1291 2398 277
1403 1207 26
869 664 31
326 1324 362
1828 972 292
683 372 355
1945 806 128
2051 1824 207
689 494 194
378 1286 459
984 2030 226
1494 705 199
342 104 157
1108 986 77
1819 438 93
907 882 27
100 1969 43
2134 22 404
242 371 197
716 489 221
48 1382 277
491 2149 320
1136 2320 141
1997 1759 222
94 871 193
1108 2340 211
1403 310 496
144 2137 181
2452 95 301
1932 2003 457
1527 1511 332
1852 253 470
364 655 48
992 1237 161
1694 1992 476
201 17 203
1998 1647 487
952 1295 313
1732 1736 443
584 205 130
1006 2209 23
1218 110 292
1148 524 162
1547 131 136
2205 630 154
1447 43 58
1918 909 475
523 2403 376
1650 1299 206
1511 2319 412
759 976 131
125 2408 239
2423 1895 261
177 163 401
759 1952 226
1682 1322 83
1732 2022 170
760 282 460
1249 476 308
622 1729 302
919 1930 133
1988 326 319
1600 2054 22
1707 2226 225
941 2084 54
563 191 476
1288 1400 234
1942 1796 449
1340 621 459
1414 1506 499
1843 257 384
2302 297 112
1794 2302 462
2031 1533 279
1506 1663 393
1892 1590 215
329 1181 435
1365 570 57
1232 519 477
1482 295 55
772 2037 382
1447 797 469
1085 1373 67
2275 1806 122
2449 12 433
1761 178 14
1386 2 44
776 2015 488
2211 1267 434
1600 1428 64
1123 1303 389
2308 2089 261
2151 718 131
1227 1363 140
1660 1666 444
45 636 253
1474 637 213
373 1879 53
1112 1939 458
2436 2270 242
1265 198 101
529 2433 45
1692 475 309
2077 1433 133
1759 1188 268
892 98 402
2109 416 217
1305 1989 396
55 1116 107
235 99 89
92 82 41
2028 27 75
470 1174 135
717 2276 191
325 789 58
444 2090 344
131 2347 145
726 672 62
1881 795 395
2078 2246 288
1981 677 468
1608 1680 11
992 587 389
54 1810 235
2000 711 202
2429 1350 54
1803 2490 134
493 1672 163
55 809 41
1378 1400 434
2378 2317 173
1348 683 464
1709 2378 455
2146 1573 430
1289 1932 300
905 828 222
1751 900 261
2382 1643 227
1415 442 409
445 533 72
2477 920 416
1744 1070 179
1931 1378 369
1173 2442 336
1692 1516 432
1030 2369 13
1799 1608 134
1486 573 192
2299 749 196
1516 2266 495
905 426 407
585 1870 259
57 905 197
2233 1003 21
576 1244 138
1219 1243 135
2342 1660 7
994 1163 279
760 1211 186
840 2440 377
2452 946 153
1840 2378 324
1049 291 309
2459 1610 462
1132 820 313
2464 168 108
710 1208 228
1977 712 330
25 443 360
84 2491 55
136 1681 312
1946 2026 370
2485 1041 398
236 27 199
780 457 415
1553 1441 54
1722 1141 37
864 2442 177
542 262 165
34 1327 379
2079 1762 103
392 221 339
2182 424 464
453 1924 261
1167 915 37
890 385 473
1580 1579 335
2280 2145 305
541 2479 117
211 1318 304
95 2444 453
1874 2028 173
1305 1898 266
725 1692 123
966 1772 208
2055 1923 125
1786 1650 183
571 263 377
632 1117 488
1219 1997 29
1977 702 318
1318 526 114
165 2230 484
54 2139 458
721 1355 466
2407 1190 297
200 1573 429
499 1568 102
1056 1710 83
205 2388 241
270 2144 425
2068 2327 126
581 286 97
965 1935 435
839 1587 206
534 695 43
1642 2447 39
2303 1839 408
1352 1712 320
2489 799 433
521 970 125
2415 1971 204
1705 613 79
2471 1240 19
1394 598 392
1000 16 391
1257 560 116
4 2400 271
1143 150 252
408 2115 118
1526 177 2
141 80 475
411 76 450
1873 1352 59
377 572 84
1794 804 437
1087 898 320
74 1456 433
2386 481 414
2272 1850 239
2062 159 498
273 1160 266
2220 1425 368
1075 1345 426
2175 1989 358
3 2486 399
1265 1489 334
1607 688 204
760 821 355
1897 95 98
2260 185 340
1374 1858 104
1694 170 34
1135 954 58
2282 842 196
2274 94 430
175 2290 410
2138 1009 151
1961 40 423
1720 842 263
1271 1301 460
1034 351 218
270 1711 213
756 1269 445
539 272 209
2075 169 440
1366 2007 180
2234 2126 446
1809 901 71
172 1823 110
2367 2478 434
560 532 274
2016 2004 77
754 696 204
1040 701 316
1893 1218 239
823 894 16
1359 1588 427
1483 902 34
1114 318 465
1898 1063 483
1439 350 128
2321 79 73
709 300 275
1565 1981 472
61 2421 260
229 1516 25
1578 2244 493
264 1810 427
1552 2334 215
120 657 156
1926 1958 207
428 1361 6
379 1033 244
1321 1736 123
602 1945 77
75 455 397
803 2133 259
1784 21 469
1361 1337 293
2047 2257 200
914 235 23
541 1515 305
1937 66 73
449 342 462
971 593 152
3 2132 454
2259 443 258
717 1772 331
1990 2082 101
788 1457 22
1897 1119 361
20 1001 85
1523 1157 56
2058 1987 493
109 299 140
421 687 135
687 2247 230
160 1466 483
1451 1838 309
1999 2228 211
743 1385 209
678 1352 76
2094 2053 471
2492 690 258
148 821 35
86 1180 186
1231 1889 288
395 1774 480
553 1704 369
244 1849 101
1759 1910 395
830 470 404
1971 1681 384
579 2144 346
314 537 469
1306 1733 444
1642 1728 115
300 485 284
2456 1242 229
253 870 246
142 1750 366
2098 1433 415
228 1611 424
2333 844 207
137 1659 338
219 2100 266
1898 1944 319
1523 337 233
450 252 388
427 1210 101
230 599 380
723 1572 395
1993 1534 267
907 1385 206
1834 622 91
2435 1208 458
2080 2238 384
1988 1618 148
1467 2003 317
349 606 422
2326 283 32
1316 220 316
255 2060 452
142 2106 389
2186 498 29
1648 2457 10
1341 2391 377
1707 1357 192
2455 1473 242
755 384 113
1497 2488 151
437 2330 200
1477 1738 445
1226 2302 62
770 1213 121
1547 1763 248
731 552 192
1185 156 139
2178 1509 326
2471 2169 388
1178 258 71
1560 604 494
410 2313 395
179 1759 4
273 1916 19
1290 1112 215
1718 1331 257
62 1651 61
1544 452 255
2335 4 214
298 1327 316
718 1686 215
1650 58 297
1968 415 49
1201 539 215
2459 2081 289
310 273 431
640 1352 138
608 1734 257
1276 2152 205
2108 1339 71
20 2413 140
1823 1169 296
724 1019 275
1904 1666 358
1490 1983 11
1724 437 28
1245 362 96
1715 214 497
938 280 193
785 1296 34
80 2277 438
513 1156 118
1813 630 226
2107 402 390
1408 1476 318
246 1688 416
1951 5 335
787 294 54
552 1680 201
2220 1497 189
2191 223 275
2100 1310 285
2078 1522 144
1516 1627 63
2468 1830 258
2149 695 19
2242 2396 338
641 731 333
203 2426 250
793 2076 149
2470 521 347
962 2054 300
2191 1895 434
2377 1101 399
324 1389 422
643 1220 94
1432 58 257
873 1131 301
2301 554 163
126 270 210
371 799 71
1289 2395 47
919 1336 322
1638 200 141
729 2230 43
826 968 141
513 379 446
735 381 327
154 2275 165
2084 725 66
1606 805 417
1099 1744 157
608 855 433
1638 806 267
872 895 15
1846 613 118
1565 832 39
460 1364 431
2362 438 450
249 1123 180
1777 935 385
2192 1839 405
1113 1605 166
1305 527 440
468 2468 90
303 1052 54
426 244 233
1921 681 413
1151 1337 13
1925 1392 371
1459 1949 384
731 1799 449
16 2463 286
1536 1388 397
2199 411 155
1316 2479 221
1375 510 207
1922 1981 271
3 2129 482
2493 2280 210
571 984 138
425 786 1
2371 1429 121
987 2355 404
966 2139 276
759 276 119
1377 1016 126
1182 1314 370
2109 675 322
1693 2138 180
2409 1483 176
2288 2106 418
59 2098 495
219 1314 384
806 388 418
892 727 310
1341 2285 386
1583 368 277
940 1852 132
5 2039 293
974 405 114
1251 260 434
2489 2192 90
877 582 222
413 2302 377
275 1153 221
1695 1320 376
2404 345 500
1662 871 323
1718 1914 353
48 968 153
640 550 466
1249 1059 203
1994 1212 265
1133 2462 363
1408 2134 13
305 1431 125
1205 700 405
1867 1337 479
2080 2129 349
1328 145 133
1958 1720 124
476 988 363
501 1035 29
1482 412 468
563 1324 335
2131 1589 66
1906 1252 218
1251 440 455
238 2274 67
219 1018 287
640 707 22
1517 1956 139
997 1648 90
2193 363 386
118 1879 378
629 1937 296
1571 1193 302
837 38 412
1781 254 196
533 770 49
2424 1381 219
786 768 447
2081 1543 406
2095 1273 491
647 173 187
1413 2185 167
2387 1770 71
1540 743 395
1773 1550 283
1084 2479 107
1359 1526 195
919 1882 293
2081 817 340
1218 53 180
1117 1718 34
763 926 143
426 932 245
797 746 28
2124 2467 228
1947 1959 368
1933 1412 243
1619 1620 426
1749 329 156
465 378 213
441 58 275
1005 798 373
1077 1933 41
442 1459 296
331 2446 311
1385 866 170
1905 2242 452
232 2333 51
450 1641 328
866 1465 326
814 2143 495
871 2091 153
1718 1049 454
366 1824 427
1793 792 106
1644 1170 236
79 1163 105
2411 2239 378
743 106 329
2019 1442 283
2096 1936 267
1106 341 206
1921 2109 118
173 2270 122
1805 1033 202
1752 628 76
2038 1669 455
658 1431 59
775 569 391
1790 1134 430
573 100 146
895 1556 226
262 1599 348
455 439 491
581 2334 135
923 1423 53
1068 1756 59
783 243 299
70 705 387
546 1131 433
595 1261 51
746 1522 403
1810 1652 7
2338 237 219
1128 1817 374
2230 199 441
116 1406 338
1070 2272 275
154 1214 367
2314 2411 190
1585 87 215
2116 2097 289
1945 1260 89
2092 2447 123
377 998 445
1026 607 257
2272 1879 293
968 1199 196
295 1328 61
211 1018 185
31 677 382
865 79 475
2283 2204 446
2063 1761 205
1686 2175 137
868 1194 129
310 656 94
1513 586 35
2186 184 174
1383 1226 82
71 1599 476
1283 617 403
2045 1642 32
1376 1333 274
1590 979 488
1856 12 8
28 2436 180
1690 65 335
514 1310 415
913 1498 207
416 2104 498
1940 2249 385
624 824 56
1797 1658 61
1262 1958 183
1928 546 15
1881 1239 107
1086 1685 380
1014 1017 415
2137 779 327
1823 1057 16
463 818 463
434 189 5
580 325 140
1591 653 166
208 1581 50
1479 520 207
824 1901 355
1797 806 196
1715 11 2
1784 238 208
445 1612 100
2209 1636 428
1201 1333 345
686 2015 348
263 1520 250
96 673 103
2348 611 364
964 1547 455
35 1064 69
683 26 145
1754 1683 442
1251 904 197
1765 170 59
1952 1580 174
286 869 65
1880 1146 240
1578 2127 261
565 1171 123
2334 1104 427
2497 1863 394
780 1223 119
778 109 337
441 199 363
1876 1237 406
2312 1246 497
1409 2448 347
518 565 140
2222 705 393
1892 286 220
1693 1867 267
1902 1194 434
2392 1141 30
1833 543 301
2482 517 111
501 2242 15
2060 1677 382
671 1064 324
1590 1456 488
107 1307 387
638 41 135
1763 878 168
2321 68 67
1424 2211 223
1896 1715 436
1056 982 489
49 1261 163
800 14 367
2023 155 73
1646 2186 74
102 2389 210
966 121 10
1995 398 332
939 244 209
2329 678 388
1202 31 115
641 168 80
2343 1067 60
1958 611 456
2131 2040 157
2039 432 500
234 1543 493
2038 333 441
1973 2403 139
964 1066 395
123 2439 160
1432 36 321
1106 1893 345
1445 1327 182
1620 1944 240
720 926 395
1488 1535 237
987 2491 313
2444 236 291
598 239 78
632 1158 6
2398 2272 351
1535 2492 167
1480 642 164
727 77 481
2378 2033 380
2376 2334 498
132 551 244
2125 2343 345
329 434 333
1880 250 144
602 1298 40
1634 2156 5
1281 315 411
1867 252 98
853 1959 159
1164 2490 260
2365 1934 334
2235 22 157
2492 2067 131
465 375 181
1653 436 447
1228 302 58
567 1942 13
1382 916 407
202 926 372
1190 2266 152
20 1586 119
948 539 294
607 185 164
1124 142 396
1917 2331 74
374 1185 351
851 2340 155
2017 1402 264
1233 1211 128
2250 1315 485
27 1278 215
885 1961 212
1529 2068 65
171 1231 361
2166 1918 199
2461 577 493
1276 676 211
1224 2149 311
1435 1189 136
1714 1149 486
1054 1297 10
456 1019 213
182 542 441
572 308 109
2300 341 60
1245 1117 112
271 588 415
1770 174 170
130 2044 376
2217 601 413
234 1570 9
717 96 203
1880 1115 234
774 1031 499
2254 1394 216
957 715 268
1687 1928 343
325 71 226
621 586 259
1806 1338 240
1110 792 357
386 488 246
2280 1331 250
2231 1265 156
1675 1876 405
1182 631 320
1648 1827 276
1764 257 467
412 2159 431
329 2359 136
1476 1519 378
394 845 230
686 255 31
1521 1584 420
1316 2188 369
1444 72 32
825 1103 302
746 1874 44
2326 2342 146
2211 877 273
1869 2172 223
2108 124 484
2027 2186 152
61 431 15
771 1567 158
551 1960 46
612 570 422
2233 2085 297
1819 1174 100
1610 449 275
1425 2439 312
1231 357 433
805 153 121
482 2286 83
342 659 43
848 723 175
1685 1203 192
715 1745 163
2297 2469 376
2391 250 299
1964 1773 473
1600 1101 36
936 1748 345
250 278 98
2144 687 168
359 760 461
1604 638 132
2074 256 23
856 1637 435
732 588 382
2217 733 377
685 345 474
1268 2415 328
107 476 378
1339 1231 366
2338 2159 393
2358 1865 88
1534 1009 192
596 1383 49
154 190 471
461 2433 259
104 338 246
1023 2231 465
1910 1211 464
2361 1934 78
1255 1479 414
2345 599 472
1074 2159 141
1412 2033 281
245 1161 7
146 55 277
1276 675 400
2235 2413 457
522 695 395
1543 1537 401
1570 926 263
2096 735 29
1919 512 325
194 2486 20
176 422 394
1460 207 120
1334 13 248
2077 2245 462
506 1254 214
584 1922 127
1445 805 497
11 1332 217
1956 1900 356
1084 1645 32
1740 134 414
480 1982 253
363 1783 342
1729 2129 390
2328 378 64
219 1589 374
952 544 104
442 915 390
1216 498 410
1117 282 337
1891 173 329
2210 2106 189
726 318 302
75 325 69
302 1081 167
2382 1883 47
946 1930 85
1953 2262 495
2049 2046 425
143 2337 188
633 2386 102
2046 1892 20
557 99 404
665 1145 293
249 1101 96
699 348 75
1588 398 265
3 60 22
35 2343 183
2391 2146 244
2116 166 409
85 2147 41
2285 2260 478
1534 1702 311
2072 1928 60
1244 2174 30
89 1329 291
361 242 163
2025 499 103
369 2052 33
14 1316 499
1413 14 288
1544 1674 454
164 2330 275
946 1704 352
2271 681 248
408 1716 127
682 1789 132
2270 2481 246
1962 1257 473
1419 156 183
839 2112 89
1061 699 421
1929 477 207
334 279 496
1970 772 306
828 764 187
579 1257 308
766 1756 256
1535 2040 478
850 1943 428
1984 1236 164
735 1813 19
481 152 46
1946 1154 125
350 2437 1
2344 1397 40
1107 1108 268
2400 1376 17
729 2054 346
2465 2045 210
1297 1825 372
1633 2419 283
1063 218 394
1921 1397 401
1078 1678 447
242 1269 344
2408 1613 44
950 1097 229
652 66 100
1406 372 261
1991 1169 125
1378 11 491
1412 1185 138
147 1934 129
2474 1524 362
1339 535 174
2210 996 90
2214 459 129
2155 2012 131
2153 1804 464
156 73 183
156 2138 35
1715 2333 31
1503 1877 49
794 2390 156
1400 1434 479
1618 1022 117
1008 549 455
1245 2321 462
1504 969 271
1667 1485 279
2339 2459 87
781 1960 378
2056 2477 330
1554 2193 93
501 1177 28
1267 2374 131
597 281 36
775 1090 105
569 345 217
519 90 327
937 603 333
157 901 156
801 1321 500
993 2431 479
638 648 243
1387 774 144
96 1784 468
887 416 113
472 1591 20
102 724 24
232 2349 123
67 693 318
2063 29 386
448 876 99
1560 200 433
933 1110 259
682 1929 49
1751 1763 45
2237 526 172
1995 2379 263
2353 960 31
1113 2060 191
1625 2289 96
2128 528 14
269 164 111
503 1186 354
816 617 169
1226 1969 249
1097 1066 33
1368 628 458
455 829 455
1660 2309 387
1099 1503 163
2120 1977 340
1485 1933 474
1331 1075 139
760 2011 19
172 1327 24
2228 1194 111
683 289 305
884 663 388
2108 1675 491
1332 1558 269
1612 2445 93
1010 713 2
699 1392 324
7 131 275
1430 2329 490
1387 550 227
1738 1004 294
1742 198 465
1338 1918 108
1877 2373 86
1904 1005 170
1670 1533 22
527 736 197
2062 2412 261
1508 180 301
569 21 453
1148 2232 73
465 1490 270
2455 2499 292
1814 1804 20
1531 2 15
384 1639 406
1696 562 455
1362 931 469
1637 128 498
607 2275 315
1302 75 403
76 1590 473
2059 775 372
1985 1108 14
982 1016 276
960 2140 122
1797 53 110
541 96 235
1489 1932 162
1856 2369 320
1129 1054 257
1671 978 192
186 265 182
1103 1901 136
1951 2487 356
1374 1152 360
1147 1842 195
539 307 287
2246 1661 114
1484 1384 401
1320 1265 138
2260 930 301
385 842 493
101 233 284
1041 267 259
2302 415 322
95 1246 487
1077 1234 232
2286 494 129
927 1135 261
553 479 360
721 202 352
984 202 109
2160 915 300
1555 1829 217
1103 1054 357
1614 611 6
1646 270 230
89 224 52
1340 2130 268
36 1574 460
2406 1930 450
2185 1466 437
713 517 36
287 2402 109
2234 1705 7
667 386 451
2054 2444 340
2186 1882 480
779 1613 493
1597 1906 153
1108 1174 98
1276 8 344
955 1655 119
485 1036 23
509 2057 407
365 1020 439
756 352 450
898 2484 316
1484 2439 189
177 2486 268
740 2406 222
877 536 78
477 898 385
1931 2344 202
1751 1697 242
1254 1508 481
1054 557 327
2055 1160 51
1522 592 165
2347 1382 260
1767 1849 386
871 149 227
2334 22 458
1764 2273 141
683 1167 373
1426 984 485
2377 1920 428
985 1130 458
2264 247 78
1834 1424 91
583 809 379
935 1212 475
2028 32 369
330 814 212
351 1744 109
2424 1426 294
137 1461 106
172 370 304
495 2037 169
794 493 213
670 2103 114
1778 1622 87
2230 35 176
2070 422 160
2194 16 68
857 1733 97
802 157 129
1554 431 343
1482 797 81
2434 1039 125
1553 2290 487
2164 633 157
2322 1523 204
1451 1012 471
2067 2438 277
608 550 485
308 1319 189
2302 1181 100
1876 1894 269
1900 1148 328
528 2403 32
1441 2062 329
662 871 56
929 1615 243
1633 639 482
329 761 346
1447 1446 226
1605 375 59
1537 2328 377
1440 1918 289
1556 1634 113
2184 2380 466
1760 1234 255
847 1199 345
1889 1087 43
1324 1441 500
334 1252 317
449 1590 176
748 1026 160
1161 87 415
1983 1221 462
773 497 221
535 249 84
2024 98 55
645 578 403
742 1581 288
1250 2321 13
810 1206 89
1304 135 260
1468 1111 219
1140 1405 428
763 1888 97
1973 961 415
294 1679 190
677 2393 314
292 1018 89
568 639 384
466 1034 394
1104 548 485
94 463 188
2169 515 353
1119 1090 28
691 2033 292
512 586 260
597 268 111
1266 1383 383
1540 1628 195
2491 1347 44
1228 1614 221
2392 1157 13
1973 228 175
1292 2027 349
1749 2402 291
2443 492 142
631 1124 65
1338 48 118
2052 408 263
1979 2259 42
974 703 112
1701 1712 310
1947 2093 43
362 224 186
1176 2275 56
2391 709 457
2173 120 314
2482 1147 293
2004 825 80
1582 157 382
768 1299 239
2291 1297 84
985 74 160
2417 451 139
2437 1262 498
697 1304 275
563 176 156
2302 383 86
2352 1837 95
2035 1448 85
1644 929 333
815 141 427
1384 1154 360
2380 972 77
1579 1039 190
47 904 266
460 2108 307
704 821 274
1034 40 328
1716 233 399
963 989 163
1867 1974 453
1548 969 496
1195 141 471
1270 210 441
1082 918 193
826 2023 97
1028 1955 417
803 1322 179
31 130 224
2198 2270 422
2099 2065 493
1888 1621 428
507 50 420
1116 2284 10
31 815 256
1313 85 71
2360 1998 251
1625 623 31
1853 410 172
2419 500 102
40 1644 110
2188 295 143
2039 1778 370
1950 1003 217
1804 93 300
880 1588 92
2498 1701 289
1052 1999 32
1437 1188 7
2339 1391 66
1692 2389 301
2242 1147 47
845 946 472
2496 2158 427
514 164 436
1559 590 343
2272 495 172
1759 2442 287
346 1687 140
751 2085 222
2004 1548 261
1067 2417 84
761 1178 298
682 2263 279
1902 434 485
1589 407 355
784 1782 38
1518 7 201
2302 1406 371
240 1356 416
2314 1603 447
517 246 13
1219 1061 468
1261 2004 106
264 1656 212
1482 71 109
1864 570 274
2372 122 447
332 2235 11
521 2003 134
2337 1474 83
2171 275 228
1464 1933 80
2358 1676 228
857 151 444
2021 2358 340
1696 518 2
1663 2336 85
730 365 402
1249 1291 350
677 2413 179
973 742 328
666 149 309
2101 1805 414
1490 1460 410
1621 278 335
1153 1031 372
866 2210 307
2219 1993 301
1570 670 116
987 1282 445
1721 1641 183
1573 500 378
1585 1723 155
735 1462 209
51 2067 495
2322 2159 377
408 844 147
1692 741 286
536 278 459
246 654 62
1620 2367 34
2292 1197 16
1253 1328 284
1189 1265 149
721 258 46
351 1858 177
848 581 311
1783 539 272
1187 678 218
878 2111 208
1632 870 34
84 1124 132
870 1437 409
51 365 4
769 1898 204
1791 241 408
737 986 125
19 67 289
2468 1162 198
1846 2339 481
970 2256 339
2077 1372 243
1400 2201 343
1902 1734 401
2125 275 269
2265 1483 394
77 500 301
1973 1584 481
2100 1355 312
1925 508 286
2104 543 434
553 437 276
355 1877 64
1739 1483 135
1446 152 232
2422 2000 271
581 1811 244
1512 1589 139
344 692 56
2203 2394 15
489 1074 243
1719 2225 458
1112 1411 147
2488 725 26
2248 822 476
165 1493 142
1226 976 118
2480 2152 412
2318 295 125
1184 136 452
253 2234 188
1063 2125 171
555 226 494
1010 479 198
2484 41 86
45 8 188
2160 942 383
140 2435 235
423 1324 75
1601 747 189
1535 2411 415
239 2490 416
1683 2025 161
1802 665 489
2064 2403 343
2037 1934 79
1101 1089 90
1678 1667 294
1432 372 95
2223 893 457
1630 1674 235
1090 1083 73
1490 109 411
682 1570 332
187 2419 217
2041 1371 234
1556 1897 141
552 547 178
2374 208 228
1881 723 474
1408 2112 490
1649 1244 156
1177 1902 157
699 675 278
1335 1120 74
1421 931 402
969 856 471
1862 351 452
2470 423 436
1848 540 380
1043 1757 163
1589 1911 52
827 1438 333
2240 599 481
1402 684 496
628 1017 39
2301 1050 136
1362 724 302
512 2215 404
1864 45 491
804 2484 6
176 110 493
41 2364 76
1227 1939 492
1599 2099 119
2010 920 322
228 2401 368
2323 2435 486
2115 705 314
1187 568 302
1797 613 247
2166 1782 187
1843 1470 128
1033 534 243
2260 378 314
1278 456 134
1464 2021 99
1755 544 179
1800 2158 2
988 1434 68
2091 2347 84
1694 1121 397
2218 1062 128
1214 752 10
573 598 78
310 39 480
2336 369 7
2242 970 236
148 1849 190
1315 1468 30
1728 1144 241
1121 1399 449
2203 505 182
1532 69 497
2094 1985 287
405 626 284
2015 520 51
335 1222 464
433 566 408
1342 2237 397
2419 1335 37
1586 1157 92
1564 1367 293
1318 955 110
1251 866 396
2380 594 363
1120 1611 85
251 1457 120
1769 559 224
887 1194 245
833 1579 20
2140 1183 453
2155 2271 469
1868 2446 57
1799 1964 93
1681 736 356
1902 1172 189
832 1770 343
2278 47 135
1863 867 392
1243 226 470
43 190 72
2403 658 193
1214 904 412
1011 369 427
650 924 150
1288 2113 180
1693 1443 231
2461 507 34
409 28 105
2299 928 10
729 276 203
873 1455 418
1965 2132 57
2155 695 360
99 535 308
248 1953 98
14 347 213
980 1052 227
2000 2345 306
2450 708 438
1965 513 11
1175 176 307
310 1431 26
979 444 176
1917 1887 249
732 1197 208
1655 969 1
2188 1948 307
623 8 424
199 770 458
792 1117 321
1984 2103 155
1886 1750 280
1057 1112 376
1368 453 209
15 789 144
1698 553 328
340 1676 207
2275 451 391
919 1893 380
1837 67 138
1225 437 296
386 1073 225
2486 1509 166
2081 2375 133
1837 780 150
79 2080 79
1010 1354 253
1952 1931 301
122 389 217
599 1273 315
1114 1721 256
1873 2425 282
2383 552 288
1034 1305 175
1205 1281 244
1770 29 173
297 1460 376
931 43 209
413 26 207
1573 797 9
92 1479 198
1409 496 309
2290 1761 338
501 1987 318
1006 795 430
242 1690 323
1375 1557 302
2313 891 66
914 527 264
2110 114 483
1928 1707 386
2110 937 35
2139 45 184
1335 327 438
2441 521 16
2120 2057 451
2023 86 437
1143 782 498
934 1812 366
794 1049 446
2163 47 89
1249 72 456
2243 358 367
1500 1342 94
996 968 27
1463 533 292
1234 1657 423
1213 1022 269
2375 2226 25
2032 1035 365
196 817 426
1009 133 76
1592 1769 17
834 75 179
69 944 167
2430 847 393
1700 1998 251
650 2170 54
2427 2473 468
830 1861 366
853 65 84
1704 2155 304
516 866 28
805 451 276
839 242 148
1797 2418 170
1097 290 377
2081 1301 73
1108 502 203
1218 1629 298
1742 1302 120
1758 1885 14
1586 1685 405
2150 2291 323
760 530 487
201 468 411
2235 1766 461
723 1677 238
491 2071 449
149 2499 361
1410 1434 143
1105 700 8
332 815 403
524 840 497
1856 284 185
35 1527 420
325 824 397
1303 414 295
1854 1285 295
106 1434 358
147 221 43
661 2449 118
790 114 109
139 2470 81
503 257 265
920 2221 456
683 1686 154
1651 1748 102
420 930 185
157 97 485
1973 731 306
1546 744 293
915 1961 184
186 227 411
440 1235 211
125 1229 199
693 623 431
1337 1799 53
536 1448 4
2320 126 144
2190 488 239
1370 660 12
2177 1028 206
67 12 226
1223 1518 107
184 1499 342
1184 1325 377
791 2123 95
514 2001 305
1672 446 50
1850 1188 6
548 1005 312
1151 956 490
115 2394 179
2000 83 389
1776 1484 314
1196 191 6
2005 1108 181
899 2341 188
743 1663 300
2281 1131 475
1050 884 336
1177 669 241
1677 1279 262
1690 85 174
1269 1771 126
1104 598 385
2232 831 453
1514 367 347
2270 588 375
2318 866 374
2271 1875 378
37 2336 425
1985 2418 136
320 1688 215
1154 2192 300
1480 775 373
1824 1444 141
431 1811 444
427 1968 200
188 2002 114
2404 76 339
1332 208 120
845 820 343
1963 2451 410
343 2460 297
244 1999 146
1787 221 239
1502 2371 107
2032 806 97
780 869 32
575 1423 455
1228 130 384
427 2394 238
1729 1761 411
1708 2255 185
1093 2202 421
587 2122 191
1291 409 254
1649 61 304
1799 39 216
1334 609 323
449 990 265
2404 746 45
1794 1399 390
293 1555 419
1817 867 192
138 842 92
1319 1442 138
748 1840 320
562 1014 344
2079 1229 3
1083 552 33
791 844 314
1350 1652 397
1792 566 232
1515 2486 198
2393 1935 416
497 510 210
1424 304 329
274 966 174
1323 2421 237
2181 208 453
2081 41 336
913 206 111
1265 2419 194
1657 838 362
47 792 351
2178 696 205
1341 986 182
1812 576 241
1789 1830 128
33 459 154
865 1664 339
1479 2378 211
91 627 216
983 1424 163
1142 1765 362
2169 1716 186
878 2350 53
864 222 134
1265 1304 229
60 827 208
1391 943 9
2031 1268 413
405 1966 206
2477 1760 122
1115 1112 146
611 189 351
1853 863 443
1684 385 387
2215 922 59
429 2340 462
2288 2231 337
328 2029 47
618 745 373
432 1417 189
1703 1471 174
2400 120 81
378 1573 478
1252 682 23
1314 1284 486
1580 1976 492
2188 231 385
142 759 268
2469 1807 492
1973 1778 186
1551 1275 271
2147 857 23
37 1378 312
1055 1391 305
2468 1784 52
147 1597 192
1418 10 417
1626 760 76
623 2209 189
120 227 163
1279 1495 97
1160 777 65
964 309 141
231 2196 197
1084 1116 412
2213 1779 287
1499 1594 374
639 1481 9
491 622 248
1042 1473 130
1245 978 113
753 701 286
1921 1890 304
2383 1411 124
501 2115 329
1183 1974 123
1715 309 72
1803 1988 210
114 1339 192
159 1151 107
688 924 314
1914 2216 272
513 10 255
585 68 235
2333 868 91
2409 1321 378
658 1194 279
1072 1125 13
487 1928 127
1640 448 360
2310 1728 56
694 172 66
260 961 37
1672 718 95
420 2458 89
728 1490 127
109 2018 49
1671 1664 497
2429 477 489
1136 1109 36
1346 653 100
