10000 23000
7488 215 375
7892 9054 37
7377 233 366
106 3599 129
950 2998 332
7116 1910 392
2746 15 100
5547 2478 442
7575 6017 173
268 2645 203
3462 7202 163
4943 6381 210
220 7630 459
2766 5856 284
683 6958 78
7042 2329 22
3620 5471 101
232 7078 198
9429 8944 126
8610 9686 281
1234 6953 309
7815 4110 279
9186 8417 88
6491 6673 220
4457 4104 480
6525 6866 137
7771 5840 246
1284 2742 129
8166 2864 16
1756 8602 297
2500 595 270
3146 7869 202
1789 837 293
9314 9901 421
8615 1375 359
7788 2617 369
312 4062 171
4760 7173 53
78 8406 382
4071 5091 475
9933 8485 263
2263 289 473
2527 3297 169
370 7748 268
2527 2434 161
1114 4496 89
5996 5054 186
3885 9393 114
6488 3257 288
5018 1212 57
3162 2076 358
1574 8091 92
5684 3538 127
8902 4565 159
561 3397 67
6460 9415 498
5184 8360 447
705 2111 50
1653 1947 431
744 1754 18
835 5012 320
9937 3198 100
2836 951 114
6697 792 425
7069 7850 17
3845 2512 214
224 3726 477
9551 575 166
8944 789 322
2103 1482 462
6590 3909 360
2107 3279 346
4316 5663 353
499 9095 486
5840 4487 318
3925 3868 13
5550 2788 433
6407 4781 448
8255 7572 396
4478 2358 405
6202 423 454
988 6018 425
2637 9197 352
4999 4967 349
3607 2693 133
1347 3295 195
6601 9629 297
7329 5630 288
4508 2665 65
1620 5715 13
2067 282 194
2007 8700 110
809 6304 79
7091 4794 104
7810 7709 59
9786 9228 102
5992 5071 210
8372 8030 95
7363 8526 184
8652 583 225
8469 7970 182
6337 3375 355
7188 3620 322
6063 1945 7
7675 5110 410
1274 286 181
6961 828 482
5263 1421 483
7488 5897 496
1149 4847 188
4127 1864 495
1373 4751 47
4739 4545 284
2886 144 166
2694 6522 34
3982 2371 497
6052 4778 360
3704 916 346
9235 993 72
4691 2048 360
7844 3653 283
4269 7252 230
2478 564 24
4650 2819 299
1023 4829 335
699 8295 246
264 4157 50
9462 5537 319
918 9996 352
7191 2609 417
2857 9736 104
2027 8107 195
4896 5998 114
143 1082 415
1896 2044 367
6252 8569 432
8355 2531 362
2755 8399 27
3723 3400 264
2185 4976 121
9855 3499 181
7796 8062 318
2625 2690 280
6115 7141 21
6539 8574 320
4560 2781 280
2446 1293 493
66 7477 350
148 2987 271
1084 4971 253
6582 9850 262
5274 8597 165
4770 7170 168
8291 7915 203
9549 5233 337
8537 5703 312
8796 4275 102
9263 7229 142
5389 991 39
8372 4653 147
1134 4872 79
2006 5711 328
6568 7874 20
3059 6499 326
2009 864 487
5527 4228 6
3089 5555 372
282 1063 158
9932 8382 150
3286 2978 360
2693 1540 394
10 8683 474
241 5698 216
5364 1953 293
655 3914 163
6920 7758 293
5738 5751 25
34 3666 97
2508 4541 477
4012 4279 98
3565 3341 371
1319 2702 307
810 4894 320
8637 3939 482
9020 2744 408
2432 9440 101
6984 6057 245
1675 6832 320
9225 8393 396
6777 356 355
1802 3547 58
9229 4714 486
7322 5627 380
1929 113 75
7098 8949 182
2652 6997 12
8600 4161 403
7219 2132 245
1031 7938 61
6896 4380 209
1838 4030 441
314 5183 347
1944 1142 294
507 1817 304
1247 8198 369
6661 3745 54
4704 2345 296
6531 7412 392
632 2995 180
740 5847 248
6696 18 466
5795 5729 103
55 7466 363
1569 5507 313
4744 2231 438
8868 3780 117
6796 1888 275
8379 4107 359
7223 7524 252
6824 8039 101
718 9303 467
9327 3364 201
9397 7338 219
344 8128 455
2624 174 94
7945 4671 203
1783 5530 496
7087 427 87
5077 2009 472
3738 1044 196
3874 386 166
2135 3903 365
8736 1132 183
7001 1182 488
8282 6360 121
1891 5999 474
1553 1229 145
7215 2055 24
1916 2197 410
3292 7343 334
3676 3675 451
2750 8452 263
5866 3572 63
1840 6057 371
8380 4282 491
4483 7251 326
9095 2603 156
6728 7023 129
8456 2562 198
5228 7507 275
1443 682 57
425 6276 142
9459 6423 305
2955 6100 409
1496 6978 141
5630 501 236
9881 2873 218
5676 481 391
6693 5671 299
5700 2733 225
2391 1663 1
7395 6906 139
6587 1498 267
2103 4824 235
2220 6719 212
5610 5990 116
4485 9600 119
1595 6279 256
5919 8930 51
9114 5192 272
6252 1255 87
3917 3061 160
9792 5911 128
6777 8385 434
6843 1003 70
555 153 81
6146 1077 431
6499 422 351
8623 2468 326
4737 4077 370
4056 1941 188
1179 3010 481
2323 7603 58
8134 3613 267
3247 302 438
260 5342 459
3771 28 258
3527 4483 496
557 67 330
3691 254 152
2174 3990 123
3203 7745 309
9272 443 339
3224 9824 32
2024 8977 220
4038 2768 413
8040 8112 253
3046 9632 431
7601 7064 300
6266 4520 330
4112 2731 296
5471 3935 385
5095 1320 145
2412 6048 200
826 5966 83
939 3093 191
2418 207 481
1259 792 284
1506 3506 168
9546 5507 108
1513 1849 343
3782 4085 412
7814 6417 182
1840 5598 442
5744 5847 41
4822 7244 244
2124 6023 288
7634 4792 10
9780 5921 348
6378 5921 463
1347 6245 400
9663 1712 293
9002 590 159
9058 1649 94
526 1270 69
8352 6828 358
932 705 192
5247 3166 253
8877 775 417
6387 8212 428
3412 5974 31
1769 475 284
4749 2433 126
420 7683 400
5413 4990 253
1153 4824 80
19 392 378
5229 8873 291
5192 1800 221
792 7567 406
5924 8985 153
2113 8852 264
1068 945 113
3120 7695 191
872 1600 395
8531 5264 222
4625 9534 295
114 6712 445
2208 2568 393
1421 619 207
2669 8727 432
3824 2168 121
340 8951 480
1438 1421 491
7759 2134 296
1948 2980 210
1506 2664 11
9859 1878 239
6404 7505 396
8632 1882 397
9875 2155 97
7354 1146 204
9208 1812 182
4880 6247 310
1455 2363 27
3586 1067 33
2063 7811 87
7045 8339 374
3075 6655 91
2584 9797 328
8195 7423 141
2444 3493 82
5872 6067 38
6478 9263 204
176 134 190
3766 4291 327
6840 2311 3
3373 5311 448
7854 1040 195
9009 2217 186
5700 681 416
60 7614 142
3470 5464 146
1104 7614 478
857 1103 276
1506 6494 486
2231 8008 351
9767 931 228
875 4905 186
6921 1400 319
3890 1001 124
4394 9053 319
4801 4452 143
5075 5626 187
2708 9385 243
5430 1828 45
9468 7985 415
3922 112 19
6716 9965 439
895 9819 24
2625 1432 26
7810 7713 458
5965 5274 487
412 8402 284
9438 8904 16
4874 8013 27
6846 8895 334
3409 1994 36
716 1521 462
4196 9589 116
5823 3766 119
6796 8008 156
2576 2243 98
249 5803 121
5565 9482 133
6291 1549 66
2072 5912 350
4225 1819 153
473 6923 298
1323 4277 324
7843 7711 188
8666 441 155
3957 1296 212
3868 3550 406
2657 780 493
550 4924 404
6977 685 403
5860 9562 495
3500 4829 280
5866 538 239
7236 6278 108
3577 3992 421
5463 3390 265
357 8853 437
4542 1810 1
6419 14 428
2485 6175 282
1630 2230 50
9740 9652 191
1497 427 486
7196 8020 421
3473 793 20
7661 2134 101
9675 4524 181
3356 1966 378
6940 9368 171
7460 7079 118
3056 8605 442
1161 1960 114
9669 8363 397
9278 5847 309
178 6914 386
2160 5333 48
3550 2048 287
7830 368 39
8455 5749 409
3833 3464 167
4956 5623 447
9974 9800 277
1665 6914 345
2649 6789 316
4884 4993 92
5536 1749 475
6024 1552 284
843 4870 50
9848 8921 120
1469 1744 285
8631 1170 70
1423 7697 464
3793 7042 37
4341 3933 412
8613 7951 442
7906 3208 343
8317 6626 49
1231 7129 70
5829 9022 266
4639 4625 200
3339 6654 262
8314 9190 138
2368 3845 184
1158 8120 366
4244 7640 489
8637 2772 254
9105 3394 370
5195 2081 27
5517 5126 238
6316 7601 299
9618 1995 302
1186 6819 107
1339 2084 9
6699 6306 447
950 3699 383
1017 5057 219
231 3052 391
9719 482 196
4774 4701 287
9414 203 241
7778 2468 427
258 810 169
6128 2597 138
5970 3349 499
7738 8968 235
6782 3442 460
2637 1660 154
8629 8774 348
478 8105 198
8669 9688 454
2658 6644 324
3570 3364 244
4751 5701 315
1336 8623 3
6330 1069 129
5862 4175 296
7304 4472 266
5582 1178 123
7330 2318 213
7788 6171 431
2303 1043 445
2575 1481 262
9958 135 116
8964 1602 75
5693 1979 382
888 6339 115
7642 3157 110
1557 9194 383
2186 1220 432
9169 2292 275
1963 7142 465
1520 163 316
3053 4591 147
3157 1306 145
8279 1840 468
4695 8612 254
2563 1457 36
5553 7291 112
5354 2924 131
380 4550 141
1886 5094 289
2544 7305 305
4012 424 101
605 1393 463
3664 7013 269
3157 1130 337
4343 1117 442
7696 1894 139
4536 4228 431
3113 6641 410
525 8477 417
9627 349 263
5436 863 327
423 3441 441
6602 9521 371
3879 5024 487
344 9060 153
5014 8755 451
1046 2577 92
6693 3287 282
6519 162 226
9463 565 492
2558 5780 306
7200 4742 341
9216 6466 364
9454 3782 135
5364 9866 73
5637 9029 137
1155 4886 157
1493 3696 456
7540 6311 174
2800 7887 45
3571 9696 478
2463 4038 139
2952 7442 291
3976 4749 240
4662 6950 209
9993 1567 346
4175 8030 237
3245 2260 56
108 1124 485
1271 4689 497
6346 3480 431
3712 5724 31
9165 9809 289
3261 2321 196
5047 5473 147
6802 3507 377
7798 2086 47
5820 8970 49
2449 7134 379
6001 8098 283
2789 8540 233
2991 4396 403
8824 7326 90
7888 3149 267
9987 4277 261
8870 7048 254
6878 4459 335
1222 8513 293
194 4860 154
6098 3818 356
6642 659 105
5225 9818 272
2279 2865 254
9538 3894 363
8993 3736 492
3531 5075 499
5050 9871 202
8717 2198 277
3657 7351 460
4325 7170 326
4524 8848 27
4991 7410 197
8896 6821 111
818 3475 16
4296 34 415
2376 6065 235
9157 4816 12
8303 8227 99
734 1435 83
483 656 165
2357 2660 354
4065 8912 331
7116 8106 398
36 7521 447
4161 8924 389
7478 1040 435
958 287 123
5397 935 9
1534 1291 47
8880 8272 332
4616 78 138
449 3455 23
4637 778 42
9455 7822 155
1089 6095 437
8082 209 350
3628 6628 446
1358 4073 401
8690 8761 301
247 8231 153
6222 3360 41
6911 8807 45
1232 5471 26
4554 7917 249
1495 350 454
570 375 429
2663 619 4
4177 5562 469
4555 8645 94
340 8505 161
3704 2489 382
3217 4046 253
487 9036 344
3244 3851 301
1108 8614 345
1531 2781 305
4800 1990 299
1259 6054 268
5129 2842 65
4529 9067 141
7259 3923 142
9356 7881 105
380 3 134
745 280 447
1869 2980 356
5913 4132 108
489 4195 446
6677 4574 132
4804 9629 496
8392 1815 341
472 1836 237
4465 1210 79
5365 7378 206
3909 268 2
16 4074 246
670 344 359
6680 1035 58
4832 8803 22
4352 7570 72
7422 802 195
8002 8489 9
106 1181 189
8667 6713 396
6976 2090 459
5777 2333 283
283 2171 109
1861 1206 181
9694 5958 201
4269 6677 404
2519 9512 346
140 2524 268
7732 6091 282
1198 5498 458
6706 9748 497
4473 5490 382
1075 2142 426
8745 7847 406
7489 4659 206
6679 2517 34
9878 9607 437
6911 300 465
578 8438 219
8002 5936 459
2531 5623 471
183 8388 202
2381 1097 263
6372 1049 50
8325 4316 353
3435 6498 5
7084 5661 284
6013 9359 85
5993 1954 485
1857 2914 166
8953 4006 433
6689 579 176
680 4301 325
843 5439 46
8630 7656 371
1335 3956 463
164 7477 243
7234 1872 81
7634 4717 297
1039 1534 11
741 7681 259
4174 9816 477
8298 9115 98
4900 8788 337
7877 1527 305
1273 6397 382
3997 1764 102
9426 4189 16
6506 6179 153
6325 2392 247
5476 9678 136
986 3133 167
1796 5062 288
8140 2414 300
1856 8357 358
7668 1636 403
5703 6018 292
9959 8413 442
1350 1757 170
7012 5852 256
8890 3827 223
3009 9226 263
9624 9485 224
7313 2174 338
287 8448 85
3052 9130 381
8885 2456 208
1442 4630 462
6469 2402 10
5652 7968 264
979 4190 210
282 9848 443
9725 4996 62
1764 4726 354
9275 1283 499
694 145 171
2713 5565 240
1062 6685 495
2182 5327 342
1444 6722 345
1355 8954 363
8639 937 445
5654 1334 231
4615 9658 436
892 6064 36
8459 4216 30
3254 7257 95
5912 547 64
794 5424 128
901 4644 228
6661 7964 408
6047 3839 216
231 8636 337
2249 697 221
7329 3801 51
6419 132 100
2191 6089 172
3453 3767 408
3888 8790 11
7886 693 167
6186 438 432
7086 4091 110
1092 1363 452
2198 753 240
3427 5756 141
3224 7034 80
863 7159 296
1911 1201 273
9494 8790 198
4248 5504 409
2948 3371 321
7317 7102 1
720 6388 81
3125 9928 267
9759 4807 380
5104 3136 399
7411 7035 297
4268 59 443
2727 7756 205
3289 9646 430
9256 2464 9
5660 7101 61
899 2450 195
4533 2578 342
2026 3236 298
4898 2102 289
9738 5123 252
7295 5323 275
7056 4274 177
5078 5901 227
2559 8 373
7396 1000 246
3082 1463 479
1925 875 68
667 9955 315
1289 851 213
8255 8706 341
7025 7599 361
364 6013 54
2399 524 211
21 380 193
3638 5613 420
9662 8673 324
1803 3927 331
6866 2425 245
1038 4635 97
4217 7096 160
9695 1959 331
2994 3793 432
8760 9406 419
5051 6263 272
3853 7500 192
6553 1929 10
7317 1122 116
5254 54 498
446 2715 429
330 1893 196
7411 6953 201
380 8067 254
3405 5772 246
9816 9378 122
1870 3365 238
1593 3991 156
7722 4105 386
7741 7231 168
8932 2152 108
2097 1830 444
1164 1748 203
425 844 202
3623 2394 272
4555 4413 108
8727 3609 304
1213 6918 47
3801 1276 240
9854 456 485
1535 806 15
1863 2034 456
83 6525 191
1530 2498 454
3883 4839 493
2704 6792 113
7959 8762 22
7465 8401 500
6302 7062 143
4115 5794 405
2631 8858 369
8695 1841 485
18 4594 19
7392 742 89
774 5802 487
5247 6464 170
86 1743 455
3073 496 221
8061 7414 321
2071 4218 462
409 8254 187
8636 9668 95
1393 1560 496
7470 3606 334
1144 2205 453
6586 195 460
9924 821 297
4596 4528 263
6789 5649 321
2342 2396 129
440 1029 177
5210 4393 294
3321 4659 334
2681 9509 9
7179 3875 481
7515 6445 78
2492 1256 360
5653 3898 360
720 598 412
4138 6243 446
2274 9060 443
2112 8133 356
8651 3118 44
3501 1082 96
6040 8257 104
5043 8863 154
7104 6865 197
2794 594 166
7312 4044 250
4771 3286 351
8797 8888 192
9009 2537 359
2490 3088 467
6590 9808 132
3732 3173 483
265 8344 369
9651 4918 4
425 8575 243
6509 9095 60
2191 1358 57
739 8764 209
7801 2678 387
9324 3841 27
9883 8139 163
5841 1253 364
8864 6331 166
1231 87 40
5764 1664 120
298 2082 357
7146 7613 165
8732 6122 6
3398 3845 53
2515 1998 11
9447 8505 492
569 1829 433
5266 7274 276
4026 5135 126
235 1672 343
8587 8167 141
103 2722 61
8004 7866 240
7748 1659 352
5667 9283 279
7343 862 185
4787 711 23
315 8857 230
438 8102 112
3660 5559 286
2519 9735 227
4366 6057 410
1485 5785 57
1283 5502 304
5751 9234 169
7101 1036 312
6285 5719 378
2185 5799 51
7952 4134 48
3154 6077 41
2055 1984 310
5948 9251 173
1405 5116 392
9302 5083 403
2050 814 206
3269 1710 117
7943 8764 440
9297 7494 101
8328 2503 272
2892 3817 168
3280 9123 274
5041 297 419
3007 932 418
6716 1560 259
4187 5106 437
4654 551 188
2249 9680 347
1480 1167 18
9150 155 106
876 8201 386
8831 660 221
3293 3977 208
2987 1511 363
4034 6503 446
1098 5650 496
201 7625 52
8027 5803 80
7642 918 406
8290 1408 111
2891 3461 74
7612 4620 431
2570 577 251
4218 7670 448
5517 7599 296
8173 7855 320
9361 6395 459
795 6123 477
8703 6790 54
1352 8949 81
805 6708 398
5553 540 437
3061 4174 421
6896 8278 422
6651 7738 424
8211 7886 152
6338 2267 89
8059 2045 380
1336 5922 54
4103 9046 334
1910 3796 170
1218 1843 410
4456 8327 373
1830 6662 401
661 4310 343
8934 5648 448
2092 9267 299
1884 4730 189
5049 1222 47
9253 5839 307
3640 2108 51
9603 1618 56
1403 8124 200
8495 112 85
4557 9921 304
8737 1442 179
765 3468 286
3986 1955 178
2451 7973 297
7919 2232 307
1579 8022 169
2941 6530 191
1851 8779 65
7851 6461 176
1298 7409 222
8995 352 122
7379 8867 280
416 3263 222
2369 1988 426
3694 9969 477
683 4756 308
469 5933 89
5199 9158 455
2118 1433 383
2359 7131 344
2420 8964 500
8028 951 56
2882 6392 385
4404 7491 345
5756 2489 88
2475 926 347
3215 4709 430
9968 2870 372
2857 1335 142
6815 1540 286
607 6858 485
6372 7987 136
5843 7179 205
229 6449 209
484 1536 253
1589 9184 157
6437 829 173
7938 790 82
3086 491 53
7355 131 172
7279 3137 181
8142 2651 459
6417 4489 446
9121 1500 116
366 2798 302
2369 7083 302
2570 6246 470
6013 5061 232
7034 9550 101
8460 6028 391
4004 3203 118
1009 9917 162
1952 8087 158
3513 3043 294
7526 5768 142
6643 881 120
4914 3512 322
2439 3128 207
3648 6406 208
6617 5036 341
7980 4279 286
3456 1910 39
6902 577 135
8472 6913 379
2216 1113 32
9597 6199 103
5868 6573 50
1070 1270 91
3269 2339 145
6284 9694 335
4034 5896 88
9902 8212 488
5108 1329 16
208 4628 488
866 7832 144
4428 5325 444
2708 2660 51
6361 4823 102
6345 6022 428
7689 8637 39
1470 8688 497
3812 480 301
5587 9434 495
1951 9397 302
4611 1589 39
7702 7876 393
4666 6344 288
2144 1859 355
2469 9198 157
5444 8125 388
3616 4618 118
5932 6150 206
3267 7368 462
1510 9418 287
2202 5839 176
8353 2625 324
3754 133 178
8493 3509 276
3824 580 484
6919 5646 498
7096 1457 481
2049 5780 58
2675 8353 243
1883 3190 441
1827 1379 386
4655 3667 474
1231 3382 455
972 4670 283
2154 1592 225
2994 2768 365
5778 3287 258
2036 4 369
3434 2795 80
4993 6951 210
3835 1030 37
1848 155 319
1877 5769 331
5337 3023 309
1814 6767 223
4051 3875 479
749 1603 2
8076 6277 117
1671 2729 387
5375 2860 27
9847 7332 100
3625 2391 210
8741 522 44
1173 9309 228
5567 710 465
3692 932 467
1834 7387 492
9207 2833 287
7734 6079 263
2057 2083 266
3304 6781 371
1659 4561 154
4371 7057 401
4725 7393 12
2958 9372 25
6009 6808 235
713 6002 265
8917 3855 215
1804 9810 462
6888 8547 57
726 3672 492
6282 9947 377
3972 5822 20
4181 4183 474
829 5656 478
6395 4206 315
50 8999 179
8709 2472 313
4068 672 442
4693 5239 162
7389 1050 424
7532 1991 443
8912 4099 222
2144 9446 377
3390 5819 274
7438 4940 239
9215 4436 156
9748 7692 224
8400 1595 421
3126 9061 178
5063 5606 333
5595 5313 60
393 646 352
3556 78 449
8893 6179 83
1432 1798 470
8057 2656 23
7452 5345 442
1529 9338 205
9399 1308 361
1 671 376
8812 8064 101
1433 2702 352
6966 9572 334
5014 6876 402
8621 3649 447
2451 7788 484
6708 1897 142
6166 6 486
1197 7610 370
3184 396 395
8504 6572 491
6906 8519 316
107 5005 103
21 1867 342
3573 2879 476
429 7930 3
2547 5750 469
1011 3560 154
6219 4772 63
284 9196 372
1756 4131 203
4561 941 322
6113 6934 462
7519 5490 201
1712 1283 304
761 9983 358
1872 2936 453
1254 858 28
28 9603 361
577 3785 302
2179 9262 201
3352 8726 401
5880 4453 423
1788 1925 115
7950 5994 81
7001 3110 156
4424 9825 158
3952 7436 109
4572 5784 303
1594 2837 43
3635 4113 97
8073 959 263
4956 9131 345
9078 4838 440
3154 8008 3
2798 5270 495
1342 1433 277
1546 1903 430
8941 8995 422
5410 9913 5
4282 4292 468
804 3109 125
3298 6323 438
1775 4492 118
6753 2092 47
8432 1866 195
695 5210 128
4558 9295 492
8151 5234 336
1071 1924 372
1889 2468 224
1130 262 140
3616 1070 454
2249 5679 37
2133 4632 412
6 5734 183
5146 7747 391
8229 1445 137
3198 4160 339
9212 5840 102
746 9233 465
9638 9388 344
1343 9525 133
2392 2130 48
8347 4605 163
2089 8336 48
1851 4510 415
2468 1515 9
3044 3068 478
301 3329 356
7795 8491 297
1622 7679 196
5657 5670 196
6002 416 175
8303 253 39
7847 1868 133
7588 5144 40
1525 6405 49
6575 2681 257
1317 2826 228
3988 3178 159
7051 4564 301
8004 8078 379
4827 5657 24
837 2067 453
3420 3777 383
5882 8243 348
1824 3639 291
545 6202 235
786 7425 483
7208 2740 265
9406 8513 269
1848 4831 184
3779 1026 217
1146 5182 277
7316 3260 128
6283 281 194
9611 4269 179
2030 5433 423
1551 5475 468
1503 7729 322
430 1114 412
1789 8006 492
836 1698 283
9839 9455 7
1245 6195 3
2443 714 437
9521 2947 34
5617 9669 291
2598 1821 472
6930 5546 455
1285 8873 413
8110 6857 39
2529 1652 77
3996 4135 145
6141 3899 316
6827 4038 424
2073 5814 372
8639 4252 439
2817 3043 155
6685 21 358
5016 1825 246
5533 1830 61
1311 9702 212
2492 7144 332
9367 3505 324
1371 6212 26
2167 9893 90
6918 3512 116
6341 7588 17
6337 6336 422
6470 1829 480
934 9040 246
309 9168 63
9571 3404 329
5158 3627 34
2406 3498 359
4621 8615 500
6511 2672 145
3606 9116 319
2002 5688 267
6556 5832 307
840 9443 449
1159 9155 305
5326 3654 290
3563 4682 144
609 8521 228
5144 4883 138
7034 5215 210
2520 7892 499
1725 7117 356
7154 8159 327
2180 9005 470
7824 4047 463
677 1263 359
1766 5159 17
8687 4421 438
9163 4815 422
9083 3231 268
3782 1622 358
6178 2785 383
765 2943 500
5310 4650 121
8178 8457 177
5251 2608 232
186 3020 373
1294 6037 24
8676 1313 357
6708 1245 486
3545 3844 347
6418 7433 219
2510 4956 471
7597 7980 288
6781 5008 231
583 2734 93
2387 9440 299
988 2090 235
5536 3150 395
5404 6523 70
9203 4473 132
3834 3045 471
6481 6660 129
4123 5085 433
1611 3861 35
655 249 325
8832 8721 118
1961 4885 371
1516 3837 298
3369 2429 381
3336 1797 105
7312 647 391
2683 8694 68
6071 3886 183
9628 6372 277
4604 7985 4
5994 1975 483
2524 490 154
485 5974 469
8613 8282 259
1926 6653 33
4946 8976 355
923 9442 99
428 6475 491
5936 2093 231
188 9463 27
227 3691 252
5481 3106 469
4560 8921 199
3760 7980 159
2088 714 438
2131 8069 232
1287 8342 468
995 9728 60
317 2077 421
1857 195 160
7715 140 148
1814 9217 375
4226 9104 410
6592 4578 121
7529 1727 457
1937 2312 429
9460 1835 261
3364 1125 370
8606 941 192
4687 5428 439
699 6380 183
4996 1356 135
2071 8808 78
7754 6726 308
9039 4645 80
9153 3537 409
195 2197 248
7096 5804 171
3450 2664 333
4694 1456 140
261 2582 129
7253 577 311
9556 2305 441
821 3735 54
7558 6373 449
2849 5509 392
7883 5189 132
5825 7727 281
5499 9825 336
284 5609 144
562 4649 172
2455 4441 494
8979 2108 172
1441 1439 306
1212 6452 256
9666 3469 408
6212 789 424
5649 2736 167
6985 2857 450
3279 3887 451
7734 1619 378
5121 1629 79
8304 2863 264
9613 4419 354
8625 275 166
1173 6266 1
5550 8963 265
2040 8995 205
6915 2852 367
6445 6441 373
3310 7696 305
487 5903 392
853 1055 490
432 5443 52
6538 3516 239
7860 4357 20
9406 1228 401
776 1692 461
5841 4086 481
7707 241 99
7704 9298 490
2095 5784 12
89 958 206
9414 4678 318
9826 1694 292
327 8041 80
8024 7877 19
5864 8253 114
1270 4488 114
9295 6043 102
2766 3334 223
1832 6415 268
8236 801 450
6548 2305 499
9493 949 320
6703 8702 116
3471 7505 475
8869 1585 269
7131 3862 185
7908 7337 416
3039 5871 358
6827 5662 173
2015 5648 254
8663 752 13
4214 2577 126
8295 165 319
348 7138 417
7661 196 234
2880 6966 47
3374 3610 399
5442 9078 11
1355 9459 144
4901 3106 133
3746 4564 106
3019 901 214
2197 482 410
9433 1481 297
5346 2983 125
5612 5723 48
7753 8572 393
3702 2255 271
7988 2097 94
8298 588 36
5303 4443 350
4728 6446 336
8689 1799 135
5105 4389 296
2402 8677 119
25 360 490
2161 6065 428
5535 5895 295
3357 7801 130
5967 1936 366
5384 9379 251
6566 4561 368
7967 6042 316
9683 947 142
9104 1758 495
337 5229 44
1720 268 190
7203 3260 287
4249 3943 240
1655 4301 423
7160 2173 154
6923 4632 29
7790 9942 188
4270 6614 257
77 2453 276
655 4709 185
6680 3058 139
9794 6493 138
253 1473 250
8413 7794 358
7608 3371 87
5255 9713 142
5940 4733 225
1041 1635 372
7344 1128 356
9771 9400 424
5199 5152 369
1768 4674 21
9298 5075 451
5456 2158 188
9257 5117 203
4010 3006 441
2573 5266 292
4985 2170 285
5030 295 461
9426 4238 432
5285 7527 388
2195 3155 323
3037 4613 378
816 6597 429
5857 8202 258
470 8051 140
1707 7047 175
897 7692 2
5402 1894 174
1708 1849 154
2757 7751 49
1101 8667 294
2290 7889 24
6337 3620 34
6172 340 464
370 777 169
5426 8161 182
9948 6350 161
7495 603 312
223 9030 70
3320 5836 70
3613 6358 311
8701 7415 491
5012 551 102
7152 430 196
5160 1986 20
9682 571 383
5769 1 9
2162 2128 447
9089 4837 122
8836 8366 115
8444 9256 381
6188 2919 354
89 2365 291
1653 1527 183
8606 1353 386
5664 7500 193
7208 5551 296
5626 153 68
5088 374 328
7456 9610 62
604 901 130
1445 3488 325
9291 1298 134
6216 9934 219
4801 232 196
671 7037 361
1838 2381 483
2876 138 99
7793 2218 8
7993 3631 461
9004 1953 315
6275 7066 419
6078 8103 353
8869 1091 312
7204 1293 323
595 8699 74
1390 1869 278
5743 3709 77
755 5122 400
5695 1608 140
6183 6920 218
7953 5287 260
4568 1547 166
3630 8135 442
7291 9314 11
2503 330 417
7446 9793 280
9980 3012 56
4374 8954 243
2975 9435 4
5056 9503 111
4518 8733 10
869 5844 472
1621 1641 396
8496 130 127
5809 14 365
8538 849 335
1261 9764 75
6216 8053 336
3852 7726 372
9918 9583 468
8658 880 178
1629 6076 129
3639 8794 249
2102 6099 360
9549 9210 314
321 7246 498
5891 7361 182
9993 533 15
1753 5098 158
7697 9528 356
795 944 264
2897 6941 87
1606 730 222
3998 8159 218
3586 7054 15
1713 2076 220
8636 9670 320
5120 996 305
2895 1515 363
6566 7341 246
7394 8550 433
7496 638 443
1317 1349 257
1521 7596 33
4734 4136 178
2900 6116 63
3431 9019 373
1924 2454 40
6111 9665 91
6969 906 325
6411 3031 463
6555 8483 156
2216 5973 472
493 4957 214
8925 7829 175
2109 9810 389
6943 2213 483
1939 1954 265
6232 3113 206
1459 2787 186
9063 3562 426
7306 2891 256
2864 1904 482
8585 4810 461
1370 6239 338
7464 2106 28
3426 2773 58
5907 961 414
5226 5380 327
9699 4699 399
1807 9848 330
6641 2254 125
410 4720 381
3633 3612 476
5045 1531 164
55 4854 32
967 2230 318
4209 7023 144
3056 7901 123
2055 1729 454
2972 4220 133
3161 6627 68
8305 5674 415
880 576 21
133 6328 207
5505 1742 176
6189 6579 86
8619 4555 147
5139 717 352
2465 5999 22
4505 7402 449
3683 1215 8
9457 4485 73
1207 6611 120
3380 7393 426
6389 2903 93
9478 9071 256
6828 678 346
8516 372 210
8137 7898 492
27 2618 35
7399 2988 72
7428 5988 446
5712 1093 75
3135 883 189
3058 4223 118
1518 9798 246
3071 6858 254
4776 7132 394
7804 8507 13
3669 5980 267
8123 3976 366
7484 9390 273
3919 1336 174
1446 3426 160
2405 2524 74
912 2080 211
7492 4695 461
31 283 336
9640 3655 124
576 1672 33
3443 399 188
527 2589 300
7505 7249 332
1760 1507 23
8544 601 375
9904 379 465
3247 526 343
9440 5584 436
4018 7130 407
2849 4146 427
235 2591 115
3991 338 5
6422 3073 238
1016 2439 433
5914 2028 277
7337 1845 205
964 4242 266
9016 8655 335
9041 1695 83
6586 2144 104
5520 1345 382
334 2638 158
4808 6964 47
7639 7469 127
3972 8193 79
7441 8805 251
818 4303 196
722 7157 7
9260 2734 223
8363 4246 484
1436 6286 456
2045 4976 182
946 5977 439
1042 3018 106
101 96 307
3530 3756 91
2140 964 127
9467 4965 238
4349 6677 126
3731 6779 149
6563 3455 275
2881 9304 321
2514 2520 78
9572 210 186
4181 49 259
4370 2840 254
3174 9081 394
4368 9824 393
9838 2474 410
2746 1517 419
9381 2463 466
5556 6060 380
1171 5896 407
5891 8398 187
7814 5389 486
