7000 15000
552 4002 82
5704 4569 53
3132 6527 143
6583 4647 175
523 268 263
4270 919 494
1466 123 249
2171 4819 73
2437 1930 482
346 5509 427
3034 6442 107
3657 1361 246
3213 5898 116
3213 4976 245
842 6888 437
456 4365 417
2719 6435 402
2394 4123 129
6552 890 40
3751 4104 461
1752 6501 231
3868 6122 370
809 840 232
6355 1537 91
720 2852 325
614 5769 329
1654 749 269
4006 5843 376
1676 2382 347
1587 936 313
6408 6961 239
1409 4919 40
956 2409 313
6976 609 235
1027 457 73
3044 4365 230
4705 4785 243
4231 3797 412
6064 3093 28
2139 5950 220
4843 3808 439
2174 642 326
103 6531 244
1219 109 479
3834 3535 146
127 1081 136
2244 5282 207
205 1599 312
2186 4764 190
3633 4999 291
3967 6562 370
603 784 28
5907 2380 249
4895 1313 80
4674 2506 93
1114 3847 97
4145 4548 357
2080 3165 268
3422 1154 405
3583 1620 488
6912 1827 234
367 4245 475
2343 6283 444
261 5023 137
2540 2715 99
5580 5079 53
5313 2115 53
5109 2340 66
6512 2904 305
6138 6042 492
4066 6678 97
3455 2478 72
4316 5071 292
2763 403 410
2481 6746 225
1721 3216 252
2987 2955 353
5074 1712 323
214 5250 147
2837 2035 57
1573 2596 52
5823 4116 442
5891 2597 282
3448 4156 160
4202 2834 141
121 5484 101
2242 4712 251
4985 237 384
2152 1833 238
5702 2976 316
3096 5954 58
4567 6415 411
502 3581 57
4311 965 106
234 2998 230
3254 149 181
5624 5000 364
6442 2305 294
6167 1638 215
1156 6484 132
4869 3345 365
2088 6944 20
4534 958 58
383 1793 28
71 4344 139
2865 6110 225
4649 6528 234
2505 5386 296
3786 327 271
4413 5206 483
6104 6543 239
2719 681 169
32 676 65
2117 4594 189
2306 3550 161
1478 6293 182
508 6517 175
6209 827 273
889 1689 138
6784 4603 464
4709 3379 295
307 6698 223
4044 3852 46
2734 1781 102
6884 5362 232
2891 4647 357
667 4003 18
4230 1193 24
6265 1440 32
2405 2737 156
5149 5530 463
6351 2564 92
6362 4236 151
545 5990 463
6461 1463 173
6523 6136 249
5828 1577 38
5146 3509 185
4862 2916 264
4477 483 292
2999 6692 321
569 562 12
196 4434 350
4323 1089 300
2292 3306 465
6346 5745 280
1277 571 126
837 5732 97
1585 4030 3
6887 2198 300
758 2262 39
3199 2457 216
3520 2650 54
2701 252 376
1946 4689 464
4116 3430 233
1852 1604 111
6716 3579 210
3383 4106 86
2364 2131 44
3253 5931 418
2827 3478 438
2827 3590 134
4424 3814 325
6158 4578 166
4732 941 385
6071 166 18
3883 4986 298
3044 2212 442
5555 1624 152
2922 6784 43
2563 5066 135
6976 4033 394
5029 3356 403
3928 5338 433
4065 3890 397
5976 3744 148
4327 6930 371
3179 876 337
1998 2398 394
2778 542 16
4181 1726 303
5619 5095 357
3559 1551 316
4794 3062 429
6140 2373 302
5489 6368 173
4001 3002 423
1622 3537 197
458 2785 364
289 5402 365
2776 2946 28
655 5393 303
2749 1985 384
3849 4219 104
3054 6392 160
2313 6777 460
6545 1828 338
3212 798 288
3648 5905 36
1678 3479 499
1959 1205 321
2707 833 497
1949 4624 438
3959 669 268
1418 1365 98
3205 4192 327
6233 4261 277
2516 1340 242
323 1164 258
5166 50 350
6455 150 276
4854 2699 187
2784 3810 32
6934 2139 116
6598 2252 345
3474 4895 301
3865 4453 439
1978 4394 239
1238 3065 276
1456 2875 468
1388 794 275
3752 131 104
6691 1007 322
2732 4306 91
3890 529 110
2638 1648 251
4248 1155 408
236 5186 195
4409 2347 434
4195 4228 103
1640 6531 422
122 1100 284
1435 518 100
2642 65 96
6610 2573 29
3539 6402 225
888 1332 103
6324 4843 492
2291 3386 319
2313 936 267
5583 2816 109
3700 2741 298
193 75 129
1629 6254 68
4387 3514 193
2328 3794 193
2997 1705 411
4241 6613 174
564 468 94
5725 5566 229
4929 882 346
4276 6201 282
843 3637 495
1763 1519 205
2507 4154 338
2790 3406 186
5723 4574 372
2467 3942 389
1504 1351 62
1222 1726 276
3580 1770 5
5262 6851 399
3789 3514 249
113 1354 302
1514 1018 1
463 1152 275
2778 1489 183
4197 1367 94
726 1273 212
42 4124 8
808 6833 236
38 3627 402
3035 3373 72
1558 6428 280
2989 6884 318
6344 3368 219
6348 6247 12
2888 6141 387
237 831 453
5277 5776 52
908 3819 19
2354 589 447
6436 6878 130
6353 4739 8
1758 1315 296
3084 4003 427
3033 5843 90
3348 5167 400
5870 5616 265
3137 3645 424
6865 6919 28
186 2449 302
6943 4043 5
5001 3501 116
1909 1050 44
1486 4474 246
1443 4682 25
4975 3477 144
1892 2532 108
551 284 477
1443 5282 83
4308 2294 178
6839 6795 337
5328 5822 443
6863 828 192
4364 5409 254
2697 6822 340
3012 787 312
4547 96 12
1046 2812 431
1548 504 165
4062 6714 453
6070 4801 195
3702 677 441
347 6848 84
5558 4670 331
974 3561 242
607 949 305
3687 3830 392
4337 6127 444
6409 2213 380
4084 6215 13
4742 3096 95
6991 3705 418
664 2403 210
4816 3986 73
1089 2837 464
5962 5275 361
524 4658 253
2603 6219 273
3597 4728 76
5548 979 163
638 4890 483
6943 5902 308
2773 6497 209
4081 6073 254
3874 5142 444
891 3511 253
4030 3007 145
1166 5729 89
2805 3662 418
1407 4020 284
1835 578 386
1066 6085 475
1279 2081 483
3305 4294 83
1963 504 314
3924 411 425
5618 1042 70
6047 6344 318
3808 5101 137
36 419 457
4699 2394 79
2517 3550 420
1065 3872 73
2493 635 99
4608 1366 239
176 698 7
3114 3650 233
2018 3327 143
3212 5297 432
3339 5076 238
2722 5858 133
6849 4363 323
5631 4412 1
4353 6889 425
5014 4254 449
661 2595 119
5138 3443 197
2204 6141 413
4564 2500 133
1679 3726 123
1121 1156 356
3093 5332 13
3251 4890 269
6046 806 340
3818 3219 118
4268 5021 48
5322 5953 72
5909 3180 73
5838 4001 75
58 4712 4
3494 6856 217
526 5610 115
1861 1910 59
5300 5010 371
3225 3023 49
6614 2592 255
5703 3347 44
2730 3663 44
1871 1866 191
6640 555 224
6113 3509 61
4599 2144 93
5906 6112 278
6029 2284 186
2045 3782 332
6563 6453 271
5137 5685 248
3763 1181 41
1861 2453 258
2079 6941 193
1996 5948 291
2821 2929 496
5857 912 2
4080 163 17
5636 4104 200
1683 6341 392
2767 320 95
3144 5316 471
825 4947 179
5595 3777 24
1771 4141 26
2376 3423 264
4588 6847 221
1351 1716 411
4656 6986 44
2961 2212 59
3990 3909 178
1048 5064 109
1438 5764 292
3780 848 394
5081 3668 470
970 3033 393
12 2823 436
1768 5007 91
5470 3805 152
1441 420 251
1992 4937 121
3252 2204 403
1550 5139 358
4709 2838 304
4892 3738 304
4333 270 482
3542 5423 51
4713 4627 299
3092 5355 15
2697 6035 313
1357 5620 57
2889 3441 327
2078 5797 47
1452 1658 454
6248 5359 361
3372 6532 225
6042 3789 407
5090 1787 274
6528 795 296
1679 1202 492
18 231 393
3069 2098 67
3417 1011 98
1803 5298 346
4323 2655 404
6449 6860 307
6295 1137 494
5082 2817 289
4565 1311 187
2501 3810 411
2949 4598 301
2517 4590 450
2680 3900 459
684 1852 421
3959 2242 288
3817 6023 385
184 5643 343
1517 583 61
1793 349 181
2018 2635 317
1234 2676 39
4927 4107 389
1382 3039 274
4664 2466 194
6879 845 402
3448 3318 487
4654 1412 255
1481 1906 164
6833 2506 185
3175 6990 326
6354 5923 77
4909 284 358
1221 5258 263
4159 2797 409
1242 928 316
5433 3214 124
2128 3757 443
3046 2181 312
3666 3696 211
3510 1179 369
5604 3052 39
3191 3719 395
4632 3045 414
4001 1368 23
6501 3465 387
3244 2519 236
1201 3817 68
5032 6640 307
3167 5824 482
687 4290 440
1093 2271 161
4946 2370 344
4947 3157 363
5338 2483 349
2817 6999 313
1775 2601 196
2171 5735 151
6892 4362 27
2019 1683 101
3401 5966 262
354 6012 9
5959 6086 219
3171 191 226
1835 6321 130
4247 766 177
503 6302 291
1649 3917 444
5568 494 406
4643 6502 494
6933 6002 52
4409 2201 290
951 6374 279
6066 6976 322
2964 3623 77
4719 3281 87
4413 1002 411
943 3046 429
4203 267 342
2951 3192 487
4762 2808 18
4075 6016 357
6867 2126 291
1003 4316 75
2015 2080 443
1151 2844 295
3618 603 72
4523 5111 121
6615 4638 121
6896 5050 154
3049 1805 189
6537 3938 83
2694 1533 14
4835 5187 10
2122 6077 66
5451 1832 194
1175 1194 279
5954 1994 224
1182 1323 119
1804 3281 306
4386 3719 320
6454 2714 53
4125 3083 413
1877 4244 225
3492 5338 253
5597 6553 160
5918 1507 154
6625 5330 57
6352 1502 289
4750 3756 324
4185 1266 237
6943 3736 161
5574 4399 319
1619 2197 278
6818 4315 216
3299 269 415
4290 2380 379
3558 1410 90
112 1619 252
5503 6484 437
504 2656 146
1104 3383 372
2150 1295 287
613 3459 26
6230 2106 312
1998 6606 1
6465 834 60
2729 3509 188
4114 6231 433
1837 4725 324
3403 3365 187
3326 6980 99
837 5004 34
5400 2448 367
1991 2896 393
5182 6458 37
2991 3456 375
6951 1568 313
5189 841 286
4518 5105 234
6963 1009 106
2386 3635 261
1935 1091 2
1513 1712 159
6966 4431 93
2383 1725 310
6571 3641 473
4668 3033 81
5915 1182 454
3673 223 453
2211 4787 391
6819 1968 27
3994 6648 298
5481 2710 329
3164 1896 23
3874 5718 356
3962 6707 125
5122 4543 313
6444 1637 434
606 926 442
3996 5207 269
2567 4056 496
5486 3189 487
3045 94 389
2722 1059 185
2576 3153 132
6017 4017 1
339 906 235
1622 6096 383
4518 349 68
5879 1355 293
1479 1101 135
2702 1965 44
3179 4651 375
1315 5726 261
5062 3729 107
3128 5437 148
6822 6201 392
3127 2840 56
2087 96 381
4810 999 406
718 4579 303
1732 3539 38
135 6146 446
6261 822 225
2429 3711 112
3330 4000 335
3158 2537 215
3314 2728 84
2742 1660 423
1329 2174 203
4817 6523 247
5093 346 422
5690 1395 361
5648 4346 209
2242 3056 457
616 4964 181
408 6206 225
1046 3967 325
3429 1460 117
6098 4609 335
868 5767 349
1830 6335 423
572 1702 185
5569 6946 26
642 5700 19
4312 1027 485
3358 57 194
6181 2636 109
338 305 58
5757 6280 311
1443 2834 227
2975 1943 279
4478 2701 277
74 3947 285
4948 6107 238
5176 6905 196
682 2217 446
2624 2023 317
3753 2326 113
4630 626 397
956 86 327
5050 4005 458
4395 477 115
3836 5625 308
389 6694 334
5144 2179 468
2180 4185 419
3177 3864 164
6807 677 274
5339 3368 229
4595 5657 9
3219 6260 211
1975 1544 145
3617 3559 351
76 1645 251
5876 1824 437
6149 373 296
1491 6794 120
5232 2778 293
6405 458 254
6434 797 408
2933 4746 87
6073 4512 476
3953 3957 48
2529 743 227
4061 5956 72
818 3442 7
5077 6233 330
3154 2302 82
3758 5406 457
6164 4917 436
2190 3689 204
1811 5877 164
3886 5098 102
2204 699 118
890 6700 267
2792 5984 200
966 1986 3
1571 6154 68
4067 966 212
4941 2798 354
2210 6253 424
5582 2608 25
2785 4296 305
689 638 44
3857 3130 182
488 785 36
2479 302 207
1261 2423 223
614 3931 492
5349 5404 139
2775 783 182
5558 2444 375
2399 2116 123
5297 5441 122
1065 2050 229
4168 6551 184
4029 1452 346
2440 6943 77
2154 6199 171
6628 348 177
413 1075 209
6111 956 11
6425 1340 150
1683 5480 95
3238 6829 352
6011 6838 353
543 5442 492
1899 3075 74
4611 5926 55
1345 4985 102
5799 6616 244
2538 5035 490
5858 1599 132
5733 4857 271
1987 1182 71
2497 1626 197
4597 6336 448
1984 4098 190
545 2220 231
3867 4066 299
2488 2518 206
740 6717 187
5197 3244 178
2262 1863 491
2868 759 357
2418 6893 303
3480 5062 306
6017 3902 432
3043 4196 136
5270 442 369
6368 2107 312
4600 1588 183
3308 5287 487
5993 2749 37
1009 3532 382
4972 3577 227
4088 6982 164
6576 2813 134
6547 1172 26
3814 3317 405
4542 5111 24
2107 4360 95
3197 2683 345
3582 5706 457
5371 6948 187
6457 2221 374
6715 1597 312
2295 6860 89
3925 2097 145
2491 5449 232
2323 2179 373
110 3374 473
6041 6507 142
4502 6007 419
6501 153 80
42 1679 387
6091 1836 383
421 3189 25
907 968 232
3190 5963 436
1982 5589 246
438 2972 21
5535 5476 232
5134 3262 115
2363 4787 65
3731 4183 124
1692 3816 285
5334 6238 349
3614 4213 378
1796 5512 374
5582 2729 34
6889 4679 204
5959 1213 469
6988 3542 25
4093 1410 101
6081 364 176
4190 6326 398
4530 1251 289
1015 670 185
923 6236 71
2362 749 161
1849 3517 90
2069 6683 38
5157 419 409
1626 27 28
1562 2761 374
1216 2269 147
731 1593 224
2252 2761 226
6737 5536 10
5605 3040 265
5822 4368 144
2078 5205 96
6597 1604 466
5702 6811 299
1238 6689 357
6771 1341 445
6156 2035 19
306 345 478
6681 232 232
1272 587 110
1167 4327 473
4488 4330 67
5277 1601 352
5334 3928 148
2258 4684 50
6399 3402 375
2067 4721 319
1642 3091 457
1023 6467 426
5632 209 233
4557 2961 328
6003 2492 311
4651 2406 100
351 3299 96
4970 6200 486
642 5612 367
6913 4276 80
1494 6336 187
639 5392 333
5576 1976 142
782 2262 313
1141 1151 368
1840 6443 451
452 3494 78
2774 6842 161
311 5527 233
3328 735 394
2691 4743 292
6085 432 110
1693 2871 353
2486 6487 133
6709 1574 251
4480 5387 88
4800 2711 297
6072 2139 61
1876 5208 243
2477 3289 197
5106 4030 260
5596 3417 41
1871 1781 295
1609 6661 20
3238 2309 120
1781 2093 340
4608 1246 109
1169 1804 469
4352 2660 158
2764 342 301
1146 2135 476
5451 1511 89
487 4316 201
3647 6635 75
254 1479 243
6190 5584 433
626 1237 234
1198 2142 470
6343 4311 468
2519 4231 316
728 3561 375
1692 3806 274
4787 2575 197
3014 6390 229
3004 6673 234
1243 3394 488
6389 4287 42
2128 5787 201
4983 6055 212
3547 1892 338
4528 2797 367
5350 4749 365
1215 3564 322
3749 3788 179
2678 3338 462
327 362 27
1432 3979 362
1123 5158 454
4977 3723 261
5194 4288 84
3730 5997 333
5010 1701 397
4080 4949 251
4831 234 13
4507 1847 236
5579 2657 373
1214 3992 104
6807 4533 244
253 6833 297
5335 6647 261
1343 5687 281
1056 3050 436
1554 4760 416
4026 1159 109
2460 1911 218
5958 6277 44
3238 167 254
5169 3507 180
1432 4479 267
871 3431 18
2661 1226 493
4311 237 364
3971 6927 292
1565 5273 168
4574 1804 128
5628 561 248
6982 348 244
4746 2833 499
4744 1906 96
2447 4069 350
4879 3659 100
1895 3249 234
3987 5143 471
742 293 267
1206 4508 364
3614 6413 452
2489 2321 32
5668 4411 324
657 6562 267
2393 5029 25
6990 5076 28
3019 6303 367
2701 3992 114
138 3547 50
5781 5958 437
2666 290 377
4381 1918 265
77 5582 399
404 4371 12
1577 2304 345
4775 6076 486
6995 888 33
6690 3377 367
2146 630 310
619 1158 254
257 4260 321
3039 3455 250
2594 6697 284
1823 266 46
3801 1843 440
628 67 77
2329 3746 309
2585 5046 457
6959 2272 48
2940 5761 387
3247 4062 154
1172 6142 31
2119 3289 298
4138 4043 378
6248 5625 16
4982 2188 126
2229 4416 428
1349 6165 100
2506 5381 12
4479 6305 411
3885 4243 209
3792 3968 136
356 3543 161
3190 2180 19
3284 912 314
3590 4826 308
6497 1426 300
6777 6880 339
5927 1533 36
3781 1268 218
3782 1071 217
2395 4771 417
6083 5926 448
5082 5749 229
3568 1549 273
4825 2492 48
2797 1895 182
6237 4349 181
2682 1420 175
6103 3669 290
5523 2755 134
2181 1580 206
5837 3880 483
3744 4890 48
3339 69 199
1782 836 217
1601 1571 172
2629 3968 78
1275 4551 317
5457 1669 420
1308 315 173
3632 1810 88
1944 1625 220
6741 4520 67
3249 5573 67
5728 3912 16
707 996 414
4660 3447 19
6755 6745 77
382 1098 45
3921 4174 302
5880 4946 283
4745 3640 260
1488 5604 336
2074 5607 313
1646 3517 108
6724 1162 377
1501 298 206
1797 5461 278
2883 4089 137
6592 637 123
2946 3334 249
1171 1988 436
2613 2696 483
5080 6314 394
4580 3663 22
5025 6466 327
909 205 113
3110 833 116
3238 2485 143
3706 1249 392
5451 3683 436
5265 5767 238
2229 1867 176
2868 6685 417
3634 6326 402
2135 46 339
3410 6516 24
5153 912 497
6557 4511 184
4197 4525 192
2422 345 297
6762 1428 398
3089 3140 453
6813 192 376
6524 1754 32
1783 1528 356
6828 960 203
6496 4515 244
1250 6596 91
5770 4053 106
3805 374 328
4324 4251 430
4361 4106 183
4470 2379 75
2222 2500 278
1104 3093 242
4151 1479 338
5066 4694 146
6775 2334 447
102 2074 470
2954 1115 72
1914 6911 29
3012 1208 28
4705 2794 346
464 2476 485
5504 5152 191
6176 1081 431
2679 6008 54
1852 3719 434
3647 863 236
2307 61 115
1697 5957 339
4314 5343 440
1905 2341 418
5977 5562 168
3097 2897 368
3398 6342 453
4442 4032 389
3196 6573 31
3107 2743 471
4289 474 284
748 3384 35
2941 973 223
1015 2663 203
3332 4842 100
4668 1919 309
2766 3753 423
4294 1641 99
1354 1065 192
3413 5172 145
6955 2926 58
1547 5199 451
3192 3954 243
4509 1520 244
3898 1540 117
4980 6612 86
3648 509 401
4069 4257 190
4535 3394 300
2490 6212 120
4638 6505 140
1964 3934 248
2404 3271 397
3150 2931 433
361 4291 323
6567 236 245
2968 2835 292
4116 4465 141
6510 3278 439
2266 280 133
3166 685 343
4804 445 406
2257 6124 445
2826 2669 226
385 6638 140
2671 1817 383
2580 5420 204
4998 6256 308
3086 2046 451
288 1542 219
4668 3789 92
2084 5121 298
2794 6598 298
5516 496 114
3337 194 262
5776 5484 461
1413 4806 358
5466 1669 261
3446 3550 321
4075 2200 282
6503 4624 309
2279 1793 240
4393 5882 424
793 4335 251
5497 1685 45
6475 5261 136
1756 6957 77
3099 2934 483
3253 2103 274
5336 3921 431
4997 732 330
1151 1622 446
1930 5759 431
6861 1382 40
3378 2450 10
4701 1628 93
2698 3800 325
246 4736 10
5328 1978 127
3908 2622 146
1030 4572 165
6287 4075 103
1925 123 126
996 4199 411
6260 1717 212
2025 3029 377
740 5515 362
4758 6795 245
2175 1735 108
6564 6572 356
3640 1287 257
1633 221 199
3103 580 340
1701 4665 255
940 883 231
806 1089 375
4474 840 383
5850 924 488
3506 3285 445
3918 2229 332
3114 3191 449
2788 4369 269
6961 895 89
2515 3229 97
3527 6556 55
3037 1474 386
6996 6460 495
1436 2718 78
6064 4644 69
4331 4222 455
1304 5675 160
4294 4674 5
5830 4050 105
5211 5218 206
382 483 389
6599 2565 6
785 4332 195
730 5870 224
5025 1622 275
173 798 298
5110 3886 261
464 6323 339
3904 5281 496
2223 1993 125
5520 5518 167
1286 282 336
6376 3330 201
4890 5644 422
3302 6712 167
1242 5360 86
6043 3163 178
5039 4416 444
3365 3371 274
984 3456 92
4781 6983 110
147 5386 263
1775 1668 444
188 873 367
1344 5803 228
1624 1898 179
1667 33 89
5390 4153 387
6205 3231 24
6498 5114 7
4421 337 48
2309 4569 158
5109 2157 290
4173 3419 169
6193 4707 227
2927 1706 436
5320 1473 356
4725 2260 2
3692 6420 183
3616 4152 429
4262 2802 104
1622 2459 304
867 909 146
4969 3950 452
2763 2536 437
1614 1800 70
495 1268 426
5411 2632 438
615 3047 109
4543 6760 31
1143 4666 56
2772 4840 363
566 2235 479
2130 4271 258
3800 1286 97
1122 3354 428
469 1069 312
4760 2328 118
546 4048 452
2062 2954 145
1230 3085 403
1619 4305 418
6893 121 5
6083 5961 111
3068 5841 318
133 5393 6
4539 2321 212
1552 1003 197
2722 5357 391
2799 2765 375
2167 6560 242
722 2452 222
5088 459 491
206 4068 236
3414 978 19
3557 6443 475
3207 2837 169
529 3942 134
875 4149 191
1605 4574 231
127 3105 114
5110 2563 365
2584 1781 455
2944 23 147
1398 5917 481
2221 1179 272
6507 1435 19
2975 5159 424
2843 2956 164
333 3209 406
1743 2753 310
861 5361 62
3083 3239 141
3663 2956 373
3572 2921 492
295 5386 130
2571 1639 270
424 624 115
273 5870 103
4717 6535 486
1062 283 394
2299 3786 311
4399 6131 40
5816 542 336
2648 1573 114
2950 5002 445
5897 3092 420
3036 689 268
2244 2898 87
4172 3878 338
3811 1754 463
2096 5336 210
1602 6610 381
19 6331 403
3752 867 287
6396 5590 376
3396 3316 59
863 4758 435
1648 506 145
3603 6454 160
291 2334 280
6271 1708 114
3152 355 472
2474 3654 105
668 2716 10
5622 2437 184
2867 1089 30
264 531 495
3049 1527 189
4126 5288 383
6537 5267 275
406 1623 384
212 49 6
3504 146 376
1494 2021 419
880 1672 332
5326 5566 473
5127 1416 16
214 2372 64
5797 4090 368
6680 4333 312
758 462 350
983 1620 245
3948 3607 459
2113 1776 374
847 5072 427
2102 5829 221
2969 4365 277
5113 6512 355
1014 3009 485
5750 3420 487
4422 6568 227
5988 4949 432
261 2497 36
2438 3886 96
6229 3424 343
4698 6028 209
473 4163 303
730 3042 106
3261 4478 469
4590 4658 266
5382 5223 490
2868 1872 457
1011 1667 34
4709 713 331
4751 3557 12
2939 5253 491
1996 6016 261
3088 1272 112
4376 3963 251
3187 3153 56
3336 5660 374
5061 3088 124
3952 512 406
2150 4115 277
5250 6163 384
4458 5692 172
537 297 282
3788 6251 44
4373 6787 178
1140 305 131
5314 818 100
4423 5696 221
873 6525 95
3230 3719 204
2128 1216 291
5353 3219 233
3094 41 371
2548 247 136
4104 3207 322
6424 3332 444
3424 1769 265
2866 1822 164
400 5847 140
5802 1492 495
1333 2610 449
5896 6657 133
5983 5084 102
2925 5380 66
195 3680 312
5328 1930 154
5170 573 15
5337 2452 350
93 5193 182
2667 5362 267
4169 1355 186
2082 6902 303
344 780 272
1951 1319 328
3634 3254 497
2656 932 129
6961 3538 240
2805 3591 420
6852 5964 334
1049 2991 64
5650 4276 481
6202 4206 491
991 3546 451
5648 2514 12
1445 2487 190
1171 1469 309
2154 4528 9
527 807 309
2608 1877 310
3134 3453 128
1757 3239 257
2730 2920 55
1810 4173 472
85 1987 372
5201 910 365
29 3553 462
1837 462 200
3022 651 37
2581 373 161
1113 4268 25
1381 1791 58
816 1842 108
738 1280 278
6625 781 36
3367 2393 425
5096 3327 46
209 6927 194
3483 2656 2
1262 5912 491
5404 987 110
5700 3036 378
3093 4488 467
4474 3935 323
3671 5841 2
2339 3598 416
5469 3378 187
3530 4755 328
5182 1047 17
944 6438 236
157 5913 396
3693 1666 481
2073 2389 214
3093 1288 361
6277 2396 261
6291 925 244
5093 4597 399
4548 4107 235
1371 1061 266
2538 6090 83
3728 5725 471
2976 3763 99
352 3050 42
6686 3103 364
726 3314 17
2507 5621 142
2172 6618 459
1480 6331 328
1211 3726 234
6239 37 487
5437 2889 313
4442 982 486
4738 6131 321
4145 3052 332
795 740 350
626 6844 5
1293 4768 221
1955 5525 110
3886 100 165
3542 149 448
6005 587 171
4545 2833 319
2979 933 441
1351 7000 137
1483 4112 58
415 4080 424
228 910 283
729 440 41
1703 641 67
1689 4563 15
6079 951 267
5937 3686 69
6432 847 481
1091 2112 267
3129 2462 451
4601 2088 260
4724 281 484
6235 6372 414
195 5338 292
6097 386 412
6274 466 416
6996 4575 279
4917 2308 294
6543 5364 150
4110 1224 296
4156 3075 204
2474 3131 174
5104 6204 126
2844 2466 212
2760 4446 213
6436 3487 170
3543 4516 11
2264 5258 113
4942 4498 178
3737 745 148
5278 1598 319
3213 5740 35
5796 2210 14
293 5833 415
2787 2910 202
6203 3062 352
664 4591 381
1128 6408 292
4932 1601 251
3469 817 135
3264 6058 88
1674 6151 187
3662 252 43
3267 503 466
3899 2877 334
1942 6008 456
1660 2046 362
1613 4141 427
1583 5501 229
6717 1580 63
3547 4754 6
2560 6722 13
684 3362 374
1764 6340 62
4470 4215 235
5453 3825 315
2737 2985 161
6047 2724 83
2006 554 76
2320 253 377
5871 1872 445
5718 1293 458
2658 3646 283
5302 3339 407
5371 771 187
5112 3819 373
5232 537 399
385 2596 158
1336 4318 185
3040 6447 101
2979 2578 401
1528 3147 348
3588 3212 277
1381 5678 74
6278 3177 37
1618 3835 310
6226 4367 87
973 985 446
4167 2191 273
3906 446 381
704 4511 291
3323 1046 362
1544 391 143
4097 4338 106
130 1984 434
5303 2952 214
2538 6701 364
2135 908 485
4167 1734 451
2111 6051 135
5276 4965 36
3572 4250 428
3747 4211 321
4524 5355 314
3003 5022 304
1374 3076 404
6413 2829 488
1023 6973 419
2010 1063 138
3778 2467 84
410 65 455
6645 6149 494
4252 4058 274
5416 5917 314
3602 147 344
2336 2122 253
6495 3992 469
777 3855 330
2625 3890 227
4159 3464 154
4572 5165 30
4723 6789 432
897 3806 172
384 1037 50
797 6829 249
1768 2574 140
6646 4669 276
5348 3846 31
4150 4949 224
259 5419 152
5002 4326 333
2411 83 178
6871 5766 150
3620 6723 158
1970 2660 448
1761 4072 165
2545 5999 266
6405 2759 107
6490 4951 55
1521 1310 207
6704 82 20
3645 6923 196
4413 4431 288
3552 1194 8
5024 5177 111
1829 3919 267
6600 2017 284
6324 708 251
4307 4369 327
4480 2162 264
3183 6918 487
3685 5771 49
4689 2703 124
751 1681 317
1063 1321 372
780 4095 72
210 394 75
2821 6192 339
527 961 40
163 967 416
5937 3408 279
5312 6703 126
4953 592 84
2428 1956 417
5953 6821 475
569 2934 387
3622 2714 148
3422 4654 193
1076 6312 110
1028 6140 176
769 4209 249
797 3367 44
3537 1728 484
3987 2772 412
482 2672 258
1216 5861 146
2287 6463 27
3279 6817 256
4246 4637 153
288 2179 484
5040 5292 237
432 1381 13
6509 5276 204
2511 1994 30
4520 2238 336
5263 6812 83
1869 265 147
4014 676 295
4326 1263 474
1009 2511 159
1821 2061 435
6091 5162 241
3018 5991 174
6902 1974 460
1333 1868 5
6338 5256 443
320 6234 399
26 637 363
300 3526 75
4971 141 285
6413 91 420
1226 3843 278
482 412 223
6204 3591 55
3375 6914 296
75 3310 385
4040 3932 46
6103 3727 416
3289 3139 195
4471 4451 373
2037 4328 495
5334 4728 221
5968 57 152
376 694 173
3891 5139 156
5445 2894 269
3160 3666 126
1954 2741 324
6649 6277 277
6520 2525 403
4867 620 397
4587 5338 179
4793 5520 379
1254 1040 151
5843 6231 1
6757 3929 285
5589 5995 418
3477 3244 468
2950 3956 177
5567 4142 261
1751 2062 63
6256 6941 130
3858 6694 32
4568 1364 163
767 3103 383
1022 1951 19
6489 1863 324
1381 6625 195
6960 5940 8
5523 1735 99
375 1358 199
4924 5998 325
5301 2681 414
4796 1459 349
3002 6735 363
2257 4774 500
2832 3803 497
4535 6991 174
425 5739 437
2568 6204 406
4267 4805 334
1960 4530 237
1424 5496 129
5779 1507 444
3387 4778 397
618 6113 257
6811 1899 371
2190 2296 315
698 4012 173
1109 3171 57
4458 6252 129
273 19 186
1468 2948 118
6132 5989 122
3276 107 228
45 911 121
749 3562 467
762 2558 300
327 2649 1
1649 62 314
3026 2311 105
4566 6662 406
607 6737 106
2278 1112 294
5197 6256 270
4403 6763 108
4693 3247 220
2290 3085 214
6052 3685 18
3212 5940 158
4459 2209 126
3273 4577 314
2188 2497 146
6391 6330 451
3997 5700 249
6850 2409 158
3298 2860 422
4160 2420 443
4418 6154 273
704 4820 268
2235 1767 141
1194 5267 125
796 4394 177
2727 6091 438
4398 6391 354
5001 6357 424
1556 544 11
233 3028 257
2231 574 394
5794 5045 150
1209 3350 359
4360 4755 445
4773 1013 239
2862 1883 89
5075 514 396
4062 3554 306
6717 1117 179
6811 4177 126
4235 1521 443
6427 4580 426
6720 3087 454
1381 2694 332
3126 6987 336
590 109 4
708 4274 65
29 246 128
226 4353 206
5495 3924 221
5135 3445 292
4472 2370 61
4880 5851 251
5083 5811 214
2377 5309 449
2619 2444 12
5931 734 70
1481 1742 245
3699 4024 290
5109 2950 400
1072 3845 59
4060 2435 219
1770 2658 447
6716 3956 174
3095 2127 493
1729 3097 185
3721 1135 456
6660 5303 405
1889 5393 339
