3000 8000
1053 843 65
2226 2052 184
1944 851 445
2128 2981 248
1294 1552 305
2616 1818 463
976 2779 497
2636 2069 140
249 1366 35
185 2538 261
1116 816 49
1511 1263 499
279 1883 141
187 1872 256
1803 1238 186
1545 2967 308
1302 1543 272
2126 774 368
687 2798 456
263 1335 266
1450 2500 92
892 1998 114
375 817 344
173 1845 489
2398 2085 217
863 151 400
534 2361 439
2011 1722 474
2850 1524 304
1622 1062 246
1244 2646 466
2949 1132 401
445 1712 145
1641 1560 277
284 1998 495
1695 175 424
2373 221 190
719 2981 354
1678 1496 204
2016 1983 454
132 438 437
454 359 217
2302 538 457
2525 265 283
2646 2224 54
2458 2356 95
1077 1608 443
1425 684 330
777 2560 208
144 1296 33
318 1672 58
1499 1538 437
1309 223 497
4 2359 238
644 2443 195
1128 2779 81
2500 2987 307
1993 130 435
58 1646 199
2777 2061 98
2924 2074 500
2857 952 141
923 1233 403
1199 2749 3
1267 962 172
941 511 144
2452 1118 205
1238 697 273
1305 524 261
2622 338 46
2735 317 289
1183 321 93
484 113 416
828 334 422
617 2439 52
1969 922 180
1233 2204 395
1254 2768 369
2063 1729 17
738 1038 415
847 370 411
1419 2506 448
2405 2003 353
2554 521 331
2969 247 31
24 1414 496
1719 1722 409
2321 1534 445
980 1370 365
1529 722 207
731 1953 402
681 1522 138
325 1074 440
645 741 265
1495 702 85
1806 1750 401
1238 1402 297
709 497 318
855 2419 222
1924 1619 461
1747 371 18
2668 2202 340
1642 1795 442
736 946 309
2625 472 272
1557 1829 311
2598 2255 4
2779 2146 174
2894 295 448
336 2101 71
985 2433 60
1908 2637 192
1703 1902 369
1366 2354 495
2347 864 272
405 773 327
2526 1483 36
2703 1179 380
1664 2268 303
969 1964 396
243 2352 108
1936 1575 152
1466 196 154
2547 745 446
573 2382 327
1306 974 112
1367 870 139
2425 2050 434
2792 1384 273
2497 901 259
2422 2766 336
466 2078 120
73 139 408
554 1059 188
264 449 410
2813 2170 475
1513 2676 136
856 2005 214
2997 1539 323
899 72 251
743 2505 408
2119 1289 41
973 2983 213
1287 2235 176
2945 164 133
1441 1890 444
1297 1375 459
37 845 346
2404 2540 333
2681 2615 230
376 1507 287
2751 2605 363
2338 366 47
414 361 294
2318 1639 401
1975 1508 379
2140 780 386
1049 676 331
547 2519 487
1105 1543 223
2464 572 183
2129 2597 390
2761 1374 438
424 42 116
2221 2899 95
862 1502 281
2528 535 233
1636 2522 278
517 658 169
677 2047 457
13 34 227
2585 276 369
451 1394 492
2835 1374 395
1913 2219 174
1155 2565 431
581 1243 51
837 1344 68
1086 2078 393
1743 890 470
283 2418 429
2718 1248 126
2815 1063 494
1509 2210 364
185 620 63
433 2008 156
2632 1200 65
109 2344 296
826 2749 56
1433 2205 310
876 708 72
1358 1805 115
1966 405 212
2166 1248 29
695 2579 400
1366 846 91
382 349 461
1994 1299 393
1963 814 170
2894 746 367
2413 1669 434
245 1625 493
1295 300 6
404 2095 255
177 2825 59
605 2338 329
1829 413 364
1183 582 445
2027 1469 341
177 1278 263
299 1103 464
670 2892 362
635 45 310
2159 319 495
540 63 117
2545 2746 302
648 401 100
203 700 424
2896 2849 140
1940 2696 258
2687 2929 191
370 867 248
26 690 362
1088 1165 202
2882 2941 340
367 2310 186
1033 1533 162
1171 355 152
3 1415 331
774 395 70
393 548 79
2739 2265 168
849 1804 292
2983 509 201
2474 554 159
238 1 374
1875 1751 26
1900 1039 82
578 1574 300
44 2452 59
35 784 316
2429 274 157
1431 1697 235
201 1666 111
421 2813 180
2235 2941 310
1480 1371 102
2324 166 469
1696 1079 433
1899 2717 208
349 2745 329
2237 1530 363
2803 2119 392
429 1069 427
500 1531 81
1127 1863 304
2972 474 182
301 1192 34
494 349 108
2033 1568 412
862 186 20
2609 1836 209
545 2972 499
714 24 35
418 2166 470
355 650 427
2863 1827 325
509 2529 157
2984 1588 148
80 204 440
311 749 180
266 255 232
837 677 359
458 1174 233
963 2997 410
1567 92 315
391 505 192
66 96 355
1323 2123 423
702 334 10
7 28 475
1969 1291 49
1448 2865 208
312 2182 413
511 353 213
1225 163 169
2939 726 13
1538 122 58
2868 1381 150
967 1932 209
1319 1186 262
1454 318 450
1454 2678 285
2795 2312 214
1676 51 66
2524 111 172
2582 1940 225
26 1327 405
1294 807 286
1418 2280 308
1504 2680 6
2394 1272 265
1085 186 70
377 360 277
1769 1412 447
1935 1841 245
1591 489 334
1545 2188 73
2090 139 446
1357 2482 190
2428 655 74
2535 2865 420
1831 1473 433
830 2214 415
1560 1072 261
2325 589 248
1705 821 154
334 1372 343
1974 2276 162
10 1383 183
2379 118 25
1637 1987 239
427 2325 288
1483 268 118
1067 2835 105
2444 453 105
1641 1795 173
1106 1900 133
2679 2086 217
930 2846 104
742 2303 193
548 1989 500
2691 2067 324
1137 21 198
2716 2406 252
2297 815 393
2576 1565 359
500 930 299
226 1016 489
1223 2263 221
2551 585 25
1931 129 491
683 1576 77
1071 2056 83
126 2878 312
2169 766 201
1574 118 343
1676 983 139
1771 1340 198
1381 1562 129
1910 1451 128
2927 2534 92
1183 1916 151
2087 1909 383
1419 469 26
2248 1379 273
13 296 134
628 765 142
2897 1643 198
1786 378 96
1219 1876 401
2974 766 116
935 1705 374
1189 457 407
361 180 309
2261 402 191
387 1896 36
2105 579 364
2640 791 273
2761 1819 468
229 1303 268
697 2232 368
2364 2716 230
2268 15 405
2809 1462 242
1717 954 236
2958 2323 55
1643 1556 1
57 2572 488
1148 195 398
2651 1494 10
1108 2540 19
579 726 195
1369 214 243
1369 1785 203
2830 507 259
1414 1370 421
116 1515 201
2628 1094 48
2932 1159 432
731 2307 350
588 1351 393
892 1430 333
331 671 229
1818 2064 333
1011 1780 444
2050 2916 118
1374 2775 43
2419 2880 289
1114 901 398
754 524 397
367 1747 251
2175 2968 471
446 2604 285
611 1795 40
2433 219 197
1430 391 103
578 520 2
2333 2431 331
1642 1910 297
2026 656 136
2998 2426 73
1779 1259 6
686 682 48
2948 2842 244
1344 1207 22
1202 1115 226
2577 843 213
981 436 91
841 1067 233
2040 1726 168
900 2186 360
1264 772 325
2466 4 402
1721 107 403
611 2937 195
1247 9 410
2232 1957 292
1086 1331 122
2901 908 28
2123 623 99
1261 940 20
1351 274 309
933 138 310
1321 1674 39
2960 2958 320
2931 2016 420
1840 533 176
1161 1717 287
2222 1465 321
2597 1604 212
2064 2718 306
480 717 329
1098 1939 180
378 1002 49
1328 2612 65
1281 2049 409
251 50 129
2280 539 292
2848 775 290
1600 1428 297
181 1796 198
2097 1613 334
1122 808 122
448 1453 344
299 272 429
2441 884 328
1997 428 157
2597 2830 122
306 2052 337
589 1177 178
1617 905 32
2716 819 382
943 73 141
2037 1330 414
812 2744 35
1210 277 50
269 1932 22
1451 1265 281
1796 1084 423
1291 1223 374
2609 1950 94
573 2088 101
309 354 404
404 2680 288
96 1295 240
927 324 415
2676 754 230
1211 2794 315
724 495 186
1917 2001 143
596 2181 390
1270 993 476
977 1525 398
1208 342 65
2848 2856 262
1834 39 417
1894 772 397
2126 2745 163
874 1568 188
1157 2630 427
73 2658 234
1703 2598 53
2491 1350 488
478 207 274
1259 427 293
526 59 418
2859 1573 175
763 1218 494
718 2070 441
1325 359 288
2490 1178 373
867 734 40
627 815 232
2653 2140 234
743 524 358
1926 2363 409
2952 957 45
468 1754 169
1185 1013 479
1898 797 415
2785 741 135
527 2524 18
1812 2431 180
1672 1363 166
2077 2447 100
1339 2960 330
1677 1338 296
2270 1720 313
220 2639 279
1791 2754 58
592 1037 56
966 2169 86
2383 2039 107
1293 1738 36
1769 1164 140
2288 2488 239
928 2275 93
2705 143 429
1666 1657 210
1652 288 265
1499 2445 100
2032 274 481
700 2758 465
2842 41 413
627 2419 339
1941 1096 376
2008 1651 170
1925 701 425
1937 686 317
528 2209 287
1199 395 60
405 1747 147
155 2437 304
704 678 55
1456 2220 186
1701 427 85
177 49 344
411 2906 348
1098 902 123
2509 658 325
2477 2154 6
2092 2751 497
1778 307 457
745 560 107
162 754 317
2317 1596 58
2894 1441 239
2090 104 461
901 2641 348
1869 1268 351
1561 53 48
2532 935 401
2043 497 324
1772 1682 455
1321 944 486
463 2440 449
1587 35 103
877 2371 231
943 2718 230
266 518 278
2869 2074 322
427 1076 460
2719 1549 69
1861 2371 245
1481 1446 371
1679 2341 459
993 731 394
470 1888 320
2284 2956 443
2905 2549 252
1182 2372 152
2831 517 36
1488 1348 326
93 2423 297
2557 2571 15
2198 1802 335
2884 1428 31
456 1405 340
119 2918 155
1661 998 452
2523 1764 378
420 971 151
1145 839 489
203 192 309
2632 1961 339
1 1951 451
2138 2960 1
811 2731 92
1945 1918 333
381 2855 262
429 1431 395
724 1687 249
874 2080 291
741 898 97
2792 68 109
1458 829 428
109 2385 174
2092 402 497
2853 1174 489
306 1642 402
2416 1320 372
2323 721 194
1121 908 104
2115 2463 285
1775 2702 71
2194 236 374
2259 2115 13
1708 479 56
331 2052 81
719 1021 246
1590 2508 30
913 1618 444
602 564 231
2469 1332 433
449 120 296
2754 210 340
2320 1710 444
2271 1840 460
285 207 386
566 2915 78
2838 2005 224
1941 2354 34
1313 1357 181
1060 2271 331
1625 2729 229
2838 1146 90
2890 646 97
1755 1322 475
2005 1781 400
687 133 306
743 1548 47
986 1865 237
1435 1428 183
2427 2182 237
1763 2615 276
842 2634 438
1088 144 34
1043 1964 439
251 716 237
1411 2296 396
2295 2219 72
1297 2300 123
2802 225 53
2517 2149 497
2106 2482 236
232 2975 366
2313 1257 163
1417 1797 220
1012 2679 372
854 1574 155
1021 1491 329
1007 2031 168
2561 2751 325
221 381 211
2411 2248 32
2017 2918 118
106 2108 106
110 757 242
1070 1156 261
1608 16 192
370 2147 54
919 278 85
1332 1109 107
2734 2926 368
1750 96 361
1535 84 161
309 1235 479
1324 669 382
1268 2585 286
1856 2928 73
101 1639 289
893 2380 422
954 1049 111
13 1489 72
907 1263 492
1282 974 123
1930 334 376
565 1836 450
1546 2168 440
2175 2809 312
620 869 161
1046 1769 423
2719 725 62
2479 320 144
2340 1525 34
829 296 20
2348 1416 319
2252 629 116
1844 2442 133
2437 2291 377
275 2111 409
1010 2586 370
332 443 63
350 2964 403
2566 2905 103
2293 1777 479
1313 814 161
2457 2274 231
2774 1921 368
1936 2713 65
155 1386 56
26 2760 455
2418 2010 42
647 2139 109
2491 1565 42
2877 998 68
1642 1452 391
2615 2286 431
900 1456 24
268 1162 16
2923 2031 176
2461 2527 156
1367 2648 18
2703 2273 405
2877 2534 128
925 1060 279
325 1678 373
941 770 325
1410 2965 344
405 59 236
1448 2018 19
2027 1540 232
2801 894 89
2481 669 129
1179 2844 475
1715 561 123
588 2240 429
784 952 466
2387 827 75
24 1066 427
1366 698 374
2422 877 387
1981 122 190
2351 2171 62
241 1375 27
228 1406 39
2633 320 178
1224 2697 108
1094 2034 373
2453 2243 15
2534 1398 99
2245 2747 497
2492 1276 78
2923 2582 432
1327 1215 452
1402 558 385
1574 2876 384
586 2733 442
597 1243 18
2446 2021 251
2928 487 369
1099 2216 298
1071 1421 482
1345 688 259
1297 2832 464
444 1179 309
1895 743 422
1623 1283 478
583 1674 142
1846 1181 25
2550 1986 332
1628 1626 372
110 1996 278
1359 2545 76
1442 2586 159
272 882 5
1650 2141 170
794 2132 235
957 1233 102
2645 2619 403
2775 1120 108
868 1207 265
1281 2395 213
2576 461 156
38 1129 88
1424 727 192
578 834 445
2277 2327 398
314 2656 230
605 1091 451
932 772 228
1102 2807 94
1731 134 283
407 1692 225
1407 2138 437
1573 1614 161
1834 895 475
852 2763 310
1623 979 425
1856 123 496
165 863 226
336 7 332
1152 1272 394
1381 1891 247
1917 192 100
2619 1301 116
2625 1249 12
2870 2694 157
462 2435 357
2793 85 93
2047 825 134
758 2260 114
1245 1766 74
2763 2346 287
981 893 62
2981 2417 322
2080 837 500
2508 65 432
745 1371 444
2257 1910 196
186 2651 110
2655 2084 456
2266 2192 383
1311 2969 141
2853 779 437
1312 736 387
1464 1954 108
992 2895 55
1532 154 374
2256 1806 20
2437 1377 123
1071 2385 340
2528 1648 129
1021 326 435
1626 1432 500
2954 420 144
2819 2463 208
2209 2770 15
83 104 459
631 717 330
691 1411 406
1354 1225 417
2799 1143 330
2434 972 81
1489 1131 296
339 794 287
1473 2557 195
1820 2110 190
642 904 75
1473 2588 252
1068 1287 169
223 1865 480
1397 2812 48
544 2706 323
1999 488 483
647 1123 353
2829 1388 113
87 716 23
2028 253 384
2139 499 40
1936 1625 225
1577 1658 155
103 208 241
332 2684 471
528 195 190
2422 227 22
2716 344 83
2045 1471 334
969 2000 13
1434 1775 305
760 1287 291
1453 1839 59
164 1548 59
1053 2329 419
956 2372 483
337 2874 395
2074 1553 342
1931 1657 456
687 1266 315
2862 1046 21
717 2393 37
292 872 161
2795 1113 345
917 2145 398
275 194 343
2839 916 482
1154 787 148
2328 2965 218
1467 2650 17
2915 2582 49
1266 1482 228
36 1858 433
1173 2732 136
1263 2714 383
1853 2193 157
2880 182 216
2292 161 179
506 1077 190
1709 952 121
1374 690 377
102 1794 9
2733 2181 42
2296 453 188
871 1798 320
902 1278 488
217 2292 415
2039 527 156
2923 943 365
689 2007 127
171 1542 241
1317 116 442
281 2039 443
1568 2090 234
927 1150 109
2486 206 395
2269 2398 349
1500 2799 377
549 1179 116
220 2434 119
440 966 323
2544 278 19
1197 176 21
49 2690 268
2269 2564 497
2259 1235 258
1665 331 469
1009 35 105
289 1117 468
1452 2299 326
458 2669 405
671 1338 289
2147 1726 478
2610 783 426
2075 514 74
1795 170 218
292 1104 83
2667 2593 27
1086 2131 165
1345 2457 346
2137 2155 442
2677 1109 77
1061 330 152
452 2653 289
359 218 111
427 106 209
18 5 385
1012 2065 15
2070 1967 378
2409 498 72
2673 2694 469
2381 1524 220
249 448 392
1803 2774 217
1316 1225 100
2402 2292 441
2677 905 213
1794 2606 57
2431 2607 395
1890 1887 437
849 1506 182
1608 775 256
1910 1377 80
2280 2571 267
365 2619 325
1238 542 381
2564 1649 470
2752 2759 266
70 1583 217
2490 2277 202
2654 1517 337
1016 2074 124
2945 2574 135
1430 2883 426
663 2100 452
1340 635 347
1854 1255 85
1030 1041 472
2725 2373 454
790 1176 406
295 589 317
154 571 165
1348 2629 5
2213 834 465
658 2737 142
796 1436 67
1337 1041 388
1614 1891 60
1777 1267 421
2343 2274 141
438 2511 349
1123 718 177
2219 633 123
1289 1477 235
2500 2457 166
508 1356 69
2821 2848 323
730 831 119
2624 2824 452
372 428 333
161 1140 334
2507 1822 170
2435 1972 389
994 1876 300
595 532 494
2759 2641 204
429 925 38
2264 1096 134
1455 1850 287
153 583 347
2186 2548 467
2198 18 197
1641 2541 438
167 2773 193
248 2988 356
1652 2979 242
1693 2508 278
759 2076 57
398 113 325
2463 2033 442
2600 821 200
2169 1042 1
2167 1977 272
2221 1930 269
2199 597 94
1940 2456 91
855 970 124
395 632 240
2087 1659 482
2908 412 234
2190 1667 1
1926 998 71
181 583 96
556 785 466
2675 2983 283
696 2946 289
959 616 12
2400 724 231
395 1614 287
2845 2587 418
1674 1862 493
349 2416 334
595 2326 127
102 30 185
1846 1732 427
2940 2749 293
978 1673 29
2500 2396 182
496 1194 378
2907 2260 324
2514 2240 211
2328 2782 355
1007 881 335
166 878 296
1368 928 421
1979 2227 468
2145 383 499
887 2126 447
2211 1899 356
1121 34 223
422 2540 283
2665 1141 305
1842 2793 68
2442 1284 20
2877 2598 115
1161 109 170
1146 2055 395
2011 1964 424
2310 737 418
288 2008 235
1686 441 21
209 1009 413
1265 779 329
852 2961 398
1831 707 480
2487 2451 73
573 1006 274
1886 1675 109
1767 1398 10
2314 2037 55
2300 1078 335
2289 370 283
2761 2096 367
1626 2074 299
109 61 91
280 2063 101
2427 860 311
923 2459 36
1609 532 140
464 1216 429
1807 2563 332
1844 2656 3
2147 1181 434
1559 1679 344
2014 178 72
551 2734 450
1682 1158 40
1332 2650 129
2342 814 38
650 1760 322
2217 2536 64
2873 884 315
894 2900 98
1596 145 37
2882 2279 28
845 2938 456
2688 2589 377
1035 2121 79
750 2764 319
2918 2248 57
2175 1985 206
1821 2366 435
2488 657 273
839 1565 456
2337 2194 370
2436 1869 201
931 2331 174
1765 1637 192
2447 2732 139
775 113 246
1513 1630 108
2240 669 245
290 436 88
2926 620 28
726 925 211
2927 2293 135
696 2725 339
6 900 475
396 2745 201
1004 641 311
1633 2890 51
901 656 491
1696 771 479
2681 1880 496
939 2648 87
903 2955 487
2941 852 310
2442 282 43
1901 2642 343
625 672 381
216 2524 114
564 2532 22
2090 651 438
1797 2791 444
1509 2161 71
2494 1990 25
2084 590 128
647 2151 419
1712 2243 166
2887 543 422
2323 1434 85
70 1085 486
1606 1996 287
2175 1414 257
1182 1692 297
1535 1604 406
1374 1468 102
2417 2077 467
602 1036 449
909 2278 488
1882 2806 27
272 370 73
2561 996 143
2949 66 367
2210 1324 293
17 2822 116
926 2037 242
1073 2807 271
1763 1650 152
1217 2610 315
1542 2155 125
874 528 53
260 1160 315
128 2422 391
120 75 241
1906 2128 12
2106 25 403
45 1468 253
2480 2652 344
2346 696 235
677 2003 321
2292 1789 37
977 1012 8
2465 1215 384
475 687 49
2156 2291 147
1642 1124 159
2269 242 477
987 1859 236
2757 1959 364
1771 1101 432
2486 1468 461
1837 2597 203
2161 500 354
2312 1387 318
553 592 349
2440 2963 352
1801 132 442
2589 346 335
10 2172 441
1964 863 356
1675 2289 280
2395 1656 180
1436 2369 361
1922 1664 255
2226 879 92
1666 2867 136
469 2297 116
1696 254 196
518 2344 293
415 524 127
2125 3000 362
2730 405 1
1100 1216 132
1352 2211 288
1271 2911 416
1302 262 58
537 1891 286
774 835 241
538 261 168
1982 2801 111
2450 1236 48
2499 2609 29
2849 1246 374
788 2039 399
2927 2216 482
709 2633 215
1137 2697 463
817 1038 102
2193 1066 14
1081 16 281
1898 2468 128
1991 1653 448
2944 1136 103
2347 2521 188
2938 1899 234
920 2915 100
17 1462 450
918 2561 90
1853 1394 275
455 1754 402
2327 2106 380
1648 2661 112
1312 2656 440
990 897 8
1281 2728 192
1648 2702 182
1384 1293 101
567 1249 2
2292 2255 327
1018 1939 444
1949 1340 176
1919 1351 404
1313 1963 285
2570 1943 435
2461 1029 54
1096 1323 349
2914 1381 442
2519 1612 270
2702 28 195
2918 1559 401
2664 2713 377
651 2952 249
346 1983 9
1429 1452 11
152 1878 263
1928 1669 500
1201 1847 63
1961 145 267
2974 332 132
2093 1854 21
2618 2924 127
2694 4 34
585 993 174
1882 136 304
1508 974 304
561 741 20
2881 2596 283
857 87 234
820 353 272
2119 1680 325
2630 2870 113
294 394 499
847 257 321
1341 147 432
475 638 342
2096 1417 55
1138 2639 375
256 681 308
1001 76 229
1312 2749 289
1910 1099 230
2071 1349 244
2303 760 310
569 2216 355
545 1411 36
2389 1890 152
586 532 129
610 798 264
859 2963 134
963 2706 241
881 1712 202
2128 138 94
2141 1261 10
254 916 54
2100 2693 152
2695 1725 39
2280 2827 452
997 1395 352
2422 1693 132
1763 1124 167
2716 491 37
2406 92 31
2919 209 304
90 2706 7
1079 1507 387
777 487 381
2374 2978 420
2445 733 16
352 2005 251
1525 2242 287
158 364 335
671 12 137
1468 1605 412
819 1889 303
2671 1728 25
2061 33 198
576 857 9
2352 1641 469
159 26 456
735 2450 462
1743 1024 461
759 1535 448
66 2427 69
1285 2269 391
1685 2191 417
878 1675 291
2072 2344 177
2302 1588 216
1164 2808 74
2295 1594 263
2574 418 44
102 2807 154
95 1979 84
171 1524 112
1455 2959 216
838 2385 327
1229 1378 50
1435 19 385
2226 145 257
473 2061 388
928 2536 179
295 1476 324
2583 2222 264
1748 449 285
1813 338 477
2154 1010 121
174 1969 79
213 1090 290
637 65 4
861 344 117
2552 271 352
1056 1946 171
1189 1831 417
932 759 422
2401 1365 36
1086 2191 476
1867 1904 348
2839 200 257
1397 831 465
1095 1893 371
1737 1835 23
1674 1499 351
2250 76 485
242 2518 350
333 1034 412
1527 449 353
2693 2953 250
2610 2327 492
2922 2950 181
1505 1277 447
2329 1059 64
2596 1495 227
505 2206 163
2789 1754 246
1637 2146 445
2103 1115 495
1355 578 428
517 1432 152
1300 2666 459
1067 1005 165
514 1420 408
1597 1608 8
67 1860 9
197 1917 38
38 2974 106
1283 1554 406
1837 1549 483
1074 1615 128
2421 2002 79
2544 1148 61
666 2957 388
2570 2655 301
2774 2086 347
2100 621 387
1673 1499 198
2967 802 360
1391 2742 67
2649 145 292
1323 79 193
2351 1438 62
444 1791 118
2630 383 210
289 1008 318
1254 1059 38
683 937 54
2063 17 369
2376 775 157
1240 2452 435
1773 629 358
2332 2228 255
2547 836 389
1990 1784 496
1647 712 423
2232 80 77
2936 1904 312
2190 309 340
97 535 328
2059 752 211
2872 2299 455
1817 2414 308
1741 1187 269
1466 677 297
400 1504 403
167 2899 206
91 759 22
1685 592 87
1917 886 192
390 666 4
2420 2832 367
1314 2094 31
1655 1136 185
1715 165 464
126 261 319
896 1576 264
1723 2879 201
1912 2939 41
111 1288 482
2239 411 337
1015 1038 33
1999 1138 302
2484 2819 359
2702 2052 162
1953 862 366
2070 1900 250
1826 2374 291
877 376 286
89 1892 192
1012 2608 388
214 617 238
1189 538 131
2312 2000 35
1906 1084 496
1266 109 51
372 1685 319
1279 1240 85
1966 2497 350
2705 2312 451
1294 2164 235
524 2269 181
413 2048 49
2853 2209 481
2897 2048 388
1466 1372 23
2927 35 191
261 1744 477
1376 1753 264
1095 2856 432
2520 2781 135
2323 2459 421
34 1815 14
2700 774 360
164 1166 160
870 1036 415
2484 987 13
1176 425 352
722 2985 264
965 1247 337
1173 2080 387
1148 2599 469
2973 383 88
902 651 262
1888 2216 61
1510 172 311
727 1889 83
861 2287 174
704 1572 305
679 1846 131
920 329 59
1903 2992 199
2007 2674 59
959 2745 148
661 1810 247
544 1879 389
71 2957 13
1459 2020 50
924 889 66
2187 1648 408
357 625 346
181 1724 163
1359 2627 473
1210 57 88
2539 614 324
37 1040 242
2927 1839 136
589 121 170
2981 1694 393
646 1805 318
1620 2903 437
1328 809 393
2591 1585 118
898 2482 120
1563 2210 484
2479 23 410
2517 440 37
593 1399 303
2383 949 445
2741 1417 160
891 1936 157
2136 2986 355
1155 2123 32
2173 70 62
2583 649 196
622 778 277
2087 2977 300
1471 1796 311
1875 1583 40
2732 1528 34
2513 1343 282
2671 2406 159
576 2560 250
2765 1403 123
1430 1211 154
1313 1332 315
1368 2694 447
1027 339 207
2817 543 458
33 2240 268
178 2727 452
2571 2881 465
1155 605 271
1065 950 370
2972 2946 12
283 445 400
1676 2513 381
236 1444 231
1652 756 3
75 2863 108
2538 2615 139
2706 299 77
39 1187 65
113 1307 196
440 383 295
2044 844 192
1998 898 384
297 2663 61
1361 2501 121
2193 1783 82
1415 1886 131
2379 1791 96
2141 1093 94
1753 1472 172
2448 2047 124
1246 804 435
291 2734 495
762 939 210
1273 2682 319
1366 2928 100
72 2436 456
1561 1586 476
1811 1989 55
1241 829 271
1583 44 326
682 965 261
2219 1260 393
2711 1375 25
2082 492 487
1962 2882 93
620 1827 79
2938 1047 217
416 2865 473
749 445 75
12 2164 15
307 138 439
2416 692 172
1243 1865 241
1982 883 76
2543 1761 423
1717 2566 77
1159 1071 315
2160 2792 237
1354 2154 475
2434 1610 91
2978 560 349
2678 2388 256
2498 2280 31
2760 19 492
2572 1942 424
71 2399 205
2677 1743 420
1037 2224 20
1805 2840 223
1295 2736 206
1255 2730 411
1113 2101 307
2571 254 67
1837 1358 73
2750 1608 28
492 2426 37
1419 793 131
1661 1669 257
1015 2797 467
425 2905 434
140 935 112
577 1980 246
39 22 30
433 1411 124
2306 709 253
1940 2726 61
2466 2032 291
1410 211 245
1936 1302 202
880 271 66
71 1945 495
2886 2447 461
1857 2172 487
2345 2313 110
1543 2406 80
2676 588 392
344 1741 190
642 247 319
746 1935 251
2001 1457 374
1133 2240 205
1030 881 246
2756 424 297
1511 2277 170
2706 160 366
2625 2808 425
663 698 328
953 1372 136
1870 961 107
769 419 437
2450 1562 89
838 1104 495
2577 2329 158
1263 1482 254
2322 1720 460
413 1980 443
665 1512 431
1731 2595 301
2016 267 366
183 478 424
1444 755 443
1711 258 117
1643 707 173
2403 1469 455
638 838 346
2050 134 290
1646 967 217
670 2655 123
1333 1984 17
1001 2057 474
2587 104 334
2587 464 75
650 284 206
865 919 261
1201 1654 150
2802 1079 50
1953 1669 50
289 2682 39
2876 1410 429
459 467 219
852 1426 475
382 100 392
2395 2085 123
1877 1757 307
2876 2523 27
2270 2022 95
871 207 413
754 615 448
329 898 480
1425 1312 170
2386 1090 82
1110 261 392
1724 582 354
1621 194 148
573 1664 304
2528 1545 425
1842 1340 77
73 2050 4
1614 970 82
1632 1365 366
379 1888 490
1693 2397 435
841 1371 224
898 1116 314
2427 1723 473
632 234 409
2822 1693 121
34 2634 68
295 2636 57
2058 2021 105
507 963 260
1873 1388 323
331 1484 156
620 2553 68
2618 1710 345
1095 90 275
1668 1589 311
325 2921 81
2021 2908 158
426 2611 132
505 2516 460
846 1823 178
2152 1494 78
2982 1457 341
702 879 259
2640 1486 206
2831 2025 108
981 166 93
2724 24 298
677 1845 405
873 328 319
2241 1022 445
210 2611 12
1165 2108 60
2844 232 133
1608 599 44
2344 2868 220
1074 1563 288
2466 180 99
1048 1533 23
2837 2861 134
1766 2368 29
2604 2787 295
1003 1130 280
2086 1223 426
1124 1808 322
894 2151 232
533 253 251
1241 2007 452
2756 1001 280
1875 2463 313
2875 2578 246
1138 1804 395
731 424 479
2361 999 259
2151 354 449
1661 1614 293
2635 2582 96
2543 2446 157
1354 2827 204
1508 953 51
2575 727 283
621 1785 41
897 2626 471
2443 2418 490
394 2765 431
396 2934 394
2332 175 121
945 1521 13
2688 761 140
455 1588 278
2706 1529 236
2033 2248 304
613 2771 245
377 1530 437
2993 1460 57
322 1987 60
2445 1179 115
2312 1181 31
21 327 498
2771 130 396
724 2361 320
394 495 389
119 2898 179
1978 1227 237
1800 1761 363
1679 492 307
2225 1935 105
1230 2395 173
604 362 376
2534 334 376
647 1103 109
2691 2519 273
1926 2721 340
1067 1380 363
2096 872 201
2741 1517 179
1955 680 150
920 710 422
325 2885 196
1583 1809 421
650 1804 308
491 221 20
594 70 439
1462 110 440
2326 14 243
2729 1057 435
163 1993 150
1289 2681 228
2352 1938 117
1040 1875 494
649 856 68
1483 716 405
1989 2526 85
2770 2308 243
885 1268 115
1675 1505 365
2452 2908 68
776 2230 333
1604 2578 420
931 2006 391
843 747 435
20 242 344
1268 115 289
2967 1833 132
1107 1738 414
2803 2522 138
54 82 142
960 2757 148
793 1670 151
2306 472 21
1253 849 254
2809 812 404
1655 1557 116
2287 982 493
2390 764 311
817 933 422
2538 618 5
259 2912 395
2009 1122 193
202 1159 24
1597 2635 106
1790 2207 110
1063 8 426
2792 1703 85
1374 66 447
51 1656 125
1773 2464 373
1917 1383 88
376 752 433
941 2228 258
176 889 215
1635 1872 251
250 1856 149
449 473 226
2497 527 491
1843 2337 188
2013 42 451
2661 1218 489
1547 806 251
2541 2856 473
148 749 317
2136 347 383
1883 2963 414
448 2170 350
1543 2467 455
867 1840 295
2264 683 52
1684 78 477
2409 2839 70
1960 2622 308
2899 1319 147
2013 1143 9
1379 16 496
2050 2681 334
1633 1415 252
2698 1129 17
1072 516 375
2820 808 402
2023 1269 70
1662 627 142
867 302 206
2702 175 164
1621 1637 229
2870 55 368
1014 1617 418
892 2780 37
23 1083 361
252 2958 464
2149 1554 373
1088 2005 240
2839 525 200
275 712 78
2091 1744 92
1851 1679 285
695 1434 57
523 1315 110
1907 2870 431
1567 2594 68
1406 522 7
2230 1081 379
1466 2203 430
1288 1699 250
74 1296 275
179 2071 403
347 2641 381
155 1938 126
