1500 4500
681 756 39
676 1204 496
160 190 367
311 310 101
488 797 89
302 269 304
448 1194 24
820 1030 13
1197 239 18
1239 1328 249
865 1272 207
798 1490 365
422 1431 254
1348 45 365
78 836 500
508 674 267
316 393 371
384 406 378
211 812 129
878 831 182
361 1131 261
1442 1146 259
151 76 29
1363 516 54
757 446 446
779 1008 101
584 1160 221
477 1496 258
745 1441 435
510 1065 10
936 898 491
541 682 225
1218 1367 386
800 975 443
1289 806 234
451 1370 413
217 924 466
802 1215 52
831 1255 196
780 310 10
932 383 49
197 1009 364
1425 424 169
1083 580 419
1080 599 213
304 298 478
1290 611 239
673 534 249
823 1006 101
1430 781 480
45 1345 415
405 1102 245
1080 1034 80
616 764 258
1295 1395 71
1035 1296 22
1493 282 130
1366 521 285
63 524 325
1460 208 190
933 1435 178
1392 917 181
207 360 276
1294 413 345
566 1476 44
350 121 304
342 667 156
816 1494 19
492 775 465
729 1024 389
309 1332 491
551 83 188
939 742 228
1178 40 432
178 1391 389
214 824 486
970 233 291
914 379 422
202 1269 183
1240 412 90
749 37 473
504 1435 116
1194 816 468
1317 709 225
760 1317 37
1306 73 107
345 1396 301
499 611 212
1045 1178 291
735 267 283
748 912 119
737 287 474
655 1388 85
1091 285 24
1179 411 430
1091 712 73
715 291 269
523 474 17
174 1245 62
1052 11 84
824 1356 78
235 975 320
482 1129 409
245 123 296
1390 681 344
1466 215 213
493 754 471
991 1203 469
1187 1319 380
165 96 474
1063 909 109
919 1408 31
752 1278 312
211 1133 338
276 488 110
568 1398 40
926 1448 267
571 520 430
739 380 77
1213 998 127
1369 502 364
118 482 49
1043 79 107
264 708 114
1404 864 75
191 65 87
479 1370 8
1378 1290 57
763 760 184
829 1426 284
858 829 93
1424 277 43
249 829 120
1128 488 124
1318 51 206
366 190 433
1061 1108 213
811 320 126
1114 675 159
258 1260 240
154 731 161
629 737 186
1185 332 315
655 1373 162
1134 1405 273
657 126 128
584 977 263
1159 171 109
1124 361 391
931 1229 162
474 657 321
762 1172 196
364 1434 82
788 1267 236
372 901 6
772 1351 118
732 1318 53
593 330 230
372 590 56
62 105 295
945 679 478
475 162 166
718 630 492
1435 783 300
94 1091 15
69 1159 395
1383 309 162
1345 493 15
671 207 54
971 162 21
72 476 106
1134 408 479
1017 1274 494
70 926 226
1211 1412 395
284 804 162
102 833 77
1421 725 464
1133 520 261
1169 936 88
427 842 476
454 500 53
1116 538 439
462 298 126
536 1198 348
484 1440 156
570 1339 402
1307 1162 267
680 440 67
316 558 125
918 1129 410
174 529 177
440 655 438
673 316 187
721 176 178
1439 1049 32
177 1430 208
105 420 267
276 1047 81
1116 420 151
814 10 384
169 108 440
580 97 66
88 355 263
1479 948 454
801 1463 270
1190 191 159
1302 984 360
3 1059 80
1080 500 416
684 740 75
688 666 138
432 180 307
133 1469 393
865 803 133
289 291 353
332 1097 59
682 614 317
225 544 292
723 1378 40
1310 1272 452
536 102 219
312 82 428
1443 1187 210
1070 1341 185
372 889 66
87 652 445
331 233 114
641 1061 91
1101 183 457
1495 1449 327
197 610 495
1257 1324 318
1402 516 356
65 792 8
97 1176 475
500 680 66
557 21 37
1394 480 17
169 1110 442
863 159 165
220 1274 282
416 1345 84
650 1164 154
293 323 115
1007 1252 19
1484 1468 126
378 748 93
1304 1213 283
363 1389 118
106 717 45
1153 1146 153
480 1359 457
746 259 42
1011 477 495
61 115 23
490 665 171
523 66 149
1021 1092 260
282 1052 462
350 630 3
1344 1196 189
568 632 484
1109 652 130
373 270 37
901 1265 133
1136 743 5
714 280 236
1296 1095 338
122 714 364
802 364 328
540 593 211
1077 1449 121
160 1163 22
1255 700 346
536 299 36
1120 611 385
809 766 347
802 1322 397
563 1249 219
1181 972 115
742 694 192
1197 1444 204
1309 868 363
1336 137 81
593 1391 432
142 651 19
112 1100 95
604 635 447
47 625 278
639 1155 230
1081 561 192
460 243 269
206 384 35
161 519 428
763 350 485
208 48 320
598 27 367
